GeneSet	Cancer	pval	qval	NormalizedAverageAffection	SwitchingGenes	OR	sg	sng	nsg	nsng
PID_BCR_5PATHWAY	hnsc	0.425198447497	0.96271346603	0.00944221655122	AKT1,BTK,CSK,CSNK2A1,ELK1,ETS1,IKBKB,LYN,MALT1,MAP2K1,NFKBIB,PPP3CA,PTPN6,RASA1,RELA	1.29585976628	15	2995	50	12937
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	hnsc	0.755153872405	1.0	0.00627265124059	GNB1,GNB4	0.575	2	3008	15	12972
PID_UPA_UPAR_PATHWAY	hnsc	1.0	1.0	0.0048709847288	ITGA3,ITGB1,ITGB5,PLAU,SERPINE1,SRC	0.862649800266	6	3004	30	12957
BIOCARTA_LECTIN_PATHWAY	hnsc	0.366190752893	0.918957782925	0.00148104265403		0.0	0	3010	8	12979
BIOCARTA_GSK3_PATHWAY	hnsc	0.130564874554	0.692338419434	0.00956981407218	AKT1,CTNNB1,DVL1,EIF2AK2,GNAI1,IRAK1,LEF1,RELA	1.9200532978	8	3002	18	12969
BIOCARTA_PML_PATHWAY	hnsc	0.0990262056584	0.636823805744	0.011404028436	DAXX,FASLG,PRAM1,TNF,TNFRSF1A,TP53	2.59194407457	6	3004	10	12977
BIOCARTA_MTA3_PATHWAY	hnsc	1.0	1.0	0.00543629774185	ALDOA,HDAC1,TUBA1A	0.924485723787	3	3007	14	12973
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	hnsc	0.522070518241	0.980274657295	0.00681279620853	GYG1,PGM1,PGM2,PHKA2	1.43878908849	4	3006	12	12975
PID_NFAT_3PATHWAY	hnsc	0.378903294791	0.926872535418	0.00710900473934	BCL2L1,CSNK1A1,CSNK2A1,MEF2D,PPP3CA,PRKCZ,YWHAZ	0.655771764467	7	3003	46	12941
REACTOME_ENOS_ACTIVATION_AND_REGULATION	hnsc	0.770052289146	1.0	0.0123472187578	AKT1,CAV1,GCH1,LYPLA1	1.15076513639	4	3006	15	12972
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	hnsc	0.788397564511	1.0	0.00813929528127	AKT1,GNB1,GNB4,PIK3R6,RHOA	1.19883527454	5	3005	18	12969
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	hnsc	0.135845189874	0.692338419434	0.0079707022835	ADSSL1,GMPS,IMPDH1,PAICS	2.46744606026	4	3006	7	12980
PID_PI3KPLCTRKPATHWAY	hnsc	0.663975451634	1.0	0.00961806523557	AKT1,NRAS,SRC,STAT5A,YWHAZ	0.743473521143	5	3005	29	12958
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	hnsc	0.323937765031	0.909782659236	0.00549069471737	AKT1,HBEGF,MAPKAP1,MDM2,MLST8	0.598585690516	5	3005	36	12951
PID_TELOMERASEPATHWAY	hnsc	0.150407350576	0.714164398416	0.00707254830478	ABL1,AKT1,HDAC1,HNRNPC,IRF1,MAX,MXD1,NR2F2,PARP2,POT1,PTGES3,RAD9A,RBBP7,SIN3B,SMAD3,TINF2,XRCC6	1.53109338456	17	2993	48	12939
BIOCARTA_CYTOKINE_PATHWAY	hnsc	0.701601723353	1.0	0.0021542438604	TNF	0.431272848122	1	3009	10	12977
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	hnsc	0.298516465698	0.891775203325	0.00543443917852	BMP1,COL14A1,COL17A1,COL8A2,MMP17,MMP2,P4HB,PCOLCE,PLOD3,TLL1	0.662666666667	10	3000	65	12922
PID_BETACATENIN_DEG_PATHWAY	hnsc	0.00746951442123	0.298780576849	0.0142180094787	AXIN2,CSNK1A1,CSNK1D,CTNNB1,CUL1,DVL1,DVL2,DVL3	3.84277148568	8	3002	9	12978
BIOCARTA_SODD_PATHWAY	hnsc	1.0	1.0	0.00568720379147	TNF,TNFRSF1A	1.07870678191	2	3008	8	12979
BIOCARTA_PLCE_PATHWAY	hnsc	0.699273377	1.0	0.00331753554502	PLCE1	0.479228979727	1	3009	9	12978
BIOCARTA_CFTR_PATHWAY	hnsc	0.701601723353	1.0	0.00840155105558	EZR	0.431272848122	1	3009	10	12977
KEGG_SULFUR_METABOLISM	hnsc	0.709299674667	1.0	0.00315955766193	SULT1A2	0.392036013173	1	3009	11	12976
REACTOME_GAP_JUNCTION_DEGRADATION	hnsc	0.225175394185	0.798218983456	0.00118483412322		0.0	0	3010	10	12977
REACTOME_G_ALPHA1213_SIGNALLING_EVENTS	hnsc	0.217235837792	0.798218983456	0.0135311491174	ARHGEF1,ARHGEF16,ARHGEF18,ARHGEF2,ARHGEF4,GNA12,GNA13,GNB1,GNB4,NET1,PIK3R3,PLEKHG2,PREX1,RHOA,SOS2,TRIO,VAV1	1.41288005346	17	2993	52	12935
PID_RET_PATHWAY	hnsc	1.0	1.0	0.00891743576952	DOK5,GRB7,NCK1,RAP1A,RASA1,RHOA,SRC	0.974208587112	7	3003	31	12956
PID_GMCSF_PATHWAY	hnsc	0.668230147552	1.0	0.0135597682991	IKBKB,IRF8,JAK2,LYN,MAP2K1,NRAS,STAT5A,YWHAZ	1.2333682307	8	3002	28	12959
PID_CD8TCRDOWNSTREAMPATHWAY	hnsc	0.860581151789	1.0	0.00820269777616	ELK1,FASLG,FOSL1,IFNAR1,IL2RG,MAP2K1,NRAS,PPP3CA,PTPN7,TNF	1.02738095238	10	3000	42	12945
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	hnsc	1.0	1.0	0.0103672985782	AKT1,TFDP1,TP53	0.99567675424	3	3007	13	12974
PID_ILK_PATHWAY	kich	0.413143185628	0.802912521904	0.0139784946237	ARHGEF7,CREB1,GIT2,ILK,IQGAP1,NCK2,PPP1R12A,RICTOR,TNS1	1.33912707609	9	2589	36	13868
BIOCARTA_VEGF_PATHWAY	kich	0.0365735527894	0.243823685263	0.0189098998888	EIF2B4,EIF2B5,FLT1,NOS3,PIK3CG,PIK3R1,PLCG1,SHC1,VEGFA	2.41320973349	9	2589	20	13884
BIOCARTA_AKAPCENTROSOME_PATHWAY	kich	1.0	1.0	0.0138248847926	PRKACB,RHOA	0.891884951207	2	2596	12	13892
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	kich	0.0513941643729	0.292794323047	0.0367383512545	BLNK,HCK,PIK3R1,PIK3R3,SYK,YES1	2.67978395062	6	2592	12	13892
BIOCARTA_TEL_PATHWAY	kich	0.170206354151	0.53188194468	0.0417457305503	IGF1R,TEP1,TNKS,TP53,XRCC6	2.23229206839	5	2593	12	13892
KEGG_NON_HOMOLOGOUS_END_JOINING	kich	0.13511804143	0.469667114286	0.0434243176179	DCLRE1C,POLL,RAD50,XRCC6	2.38070761587	4	2594	9	13895
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	kich	0.565117247964	0.933610472231	0.0168302945302	CPSF3,CSTF1	0.509318365251	2	2596	21	13883
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS	kich	0.783534964302	0.998994549745	0.0194892473118	CREB1,RAF1,RPS6KA1,RPS6KA2	1.07047031611	4	2594	20	13884
BIOCARTA_DREAM_PATHWAY	kich	0.417879471628	0.802912521904	0.0161290322581	CREB1,KCNIP3,PRKACB	1.78484264611	3	2595	9	13895
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	kich	0.399991826055	0.802415213364	0.0174731182796	ACTG2,ADCY3,ADCY6,ADORA2A,ARHGEF1,GNA13,MAP2K1,MYL6,MYLK,PLA2G4A,PLCB3,PLCB4,PPP1CB,PPP1R12A,PRKACB,PRKCQ,RAF1,RHOA	1.2366726297	18	2580	78	13826
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	kich	0.687702227037	0.976692668011	0.0234604105572	ADCY3,ADCY6	1.18943674028	2	2596	9	13895
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	kich	0.11397204548	0.445097929095	0.0217741935484	DAGLB,DGKQ,PRKCQ,RASGRP1,RASGRP2,TRPC6	2.29662698413	6	2592	14	13890
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	kich	1.0	1.0	0.00322580645161		0.0	0	2598	5	13899
PID_P38ALPHABETADOWNSTREAMPATHWAY	kich	0.654463803042	0.976692668011	0.0178268251273	CREB1,CSNK2A1,MEF2A,PLA2G4A,RAB5A,TP53,USF1	1.20903624208	7	2591	31	13873
PID_IL2_STAT5PATHWAY	kich	0.028348940313	0.206758944698	0.0286738351254	ELF1,FASLG,IL2RG,JAK3,PIK3R1,PRF1,SHC1,SOS1,STAT5A	2.68173039784	9	2589	18	13886
BIOCARTA_ATRBRCA_PATHWAY	kich	1.0	1.0	0.0291858678955	ATM,RAD50,TP53	0.891843288375	3	2595	18	13886
BIOCARTA_BARRESTIN_PATHWAY	kich	1.0	1.0	0.0112903225806	AP2A1	0.594489368074	1	2597	9	13895
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	kich	0.00324106706423	0.0690033633029	0.0290811339198	CREB1,CYTH3,F2RL2,FOXO3,IGFBP1,MTOR,NOLC1,PAK1,PPP1R13B,PREX1,PTPN1,RPS6KA1,RPS6KA2,RPS6KB1,SHC1,SOS1,SOS2,YWHAE,YWHAH,YWHAZ	2.33716733565	20	2578	46	13858
PID_AR_NONGENOMIC_PATHWAY	kich	0.135918816407	0.469667114286	0.0197710718002	AR,CREB1,MAP2K1,PIK3R1,PLCB3,PLCG1,RAF1,SRC	1.86415981199	8	2590	23	13881
PID_IL5_PATHWAY	kich	0.13511804143	0.469667114286	0.0198511166253	CSF2RB,PIK3R1,PIM1,STAT5A	2.38070761587	4	2594	9	13895
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	kich	1.0	1.0	0.0122887864823	ACOT7,ACOX3,HADHA	0.891843288375	3	2595	18	13886
KEGG_PARKINSONS_DISEASE	kich	0.0336064387435	0.229847145811	0.0075466114235	APAF1,ATP5J,CASP9,NDUFS2,NDUFS5,NDUFV1,NDUFV3,PINK1,UBA1	0.479860950174	9	2589	100	13804
REACTOME_PYRIMIDINE_METABOLISM	kich	1.0	1.0	0.0120967741935	CAD,DHODH,NT5E	0.764271951555	3	2595	21	13883
PID_AR_PATHWAY	kich	0.155594974466	0.516043633908	0.0230037017451	AR,CMTM2,CTDSP2,GSN,KDM3A,MED1,NCOA4,PIAS1,PIAS3,SVIL,TCF4,UBA3,VAV3,XRCC6	1.59737500823	14	2584	47	13857
REACTOME_GLUCONEOGENESIS	kich	0.610023883085	0.962477681407	0.0105672969967	ENO3,PRKACB,SLC25A10	0.617074255225	3	2595	26	13878
REACTOME_PURINE_SALVAGE	kich	0.106198814152	0.426151975285	0.0282258064516	ADK,AMPD2,DGUOK,GMPR2	2.67848882035	4	2594	8	13896
PID_ERBB2ERBB3PATHWAY	kich	0.018177652404	0.168311913496	0.0378844711178	ERBB2,MAP2K1,MTOR,NRAS,NRG1,PIK3R1,PIK3R3,RAF1,RNF41,SHC1,SOS1,SRC,USP8	2.3257511283	13	2585	30	13874
BIOCARTA_NO1_PATHWAY	kich	0.432182538271	0.819656538099	0.0155529953917	CAV1,FLT1,NOS3,PDE3B,PRKACB,VEGFA	1.46064814815	6	2592	22	13882
REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING	kich	0.126154670514	0.465385814757	0.0166666666667	IKBKE,IRF3,NLRC5,NLRX1,PCBP2,RNF135,RPS27A,UBE2D3	1.94903474903	8	2590	22	13882
PID_LIS1PATHWAY	kich	0.0467661446967	0.279327199093	0.0141935483871	CLIP1,CSNK2A1,IQGAP1,PAFAH1B3,PPP2R5D,RHOA,VLDLR,YWHAE	2.52318873495	8	2590	17	13887
KEGG_ACUTE_MYELOID_LEUKEMIA	kich	0.00279782349767	0.0666728380537	0.0365025466893	IKBKB,JUP,MAP2K1,MTOR,NFKB1,NRAS,PIK3CG,PIK3R1,PIK3R3,PIM1,PPARD,RAF1,RARA,RPS6KB1,SOS1,SOS2,STAT5A,ZBTB16	2.48032200358	18	2580	39	13865
PID_CASPASE_PATHWAY	kich	0.00634596755754	0.0921017315384	0.0353598014888	APAF1,BIRC2,CASP10,CASP2,CASP7,CASP9,DFFA,GSN,LMNA,LMNB2,LRDD,PRF1,SATB1,SREBF1,TNF,TNFRSF1A	2.3871245374	16	2582	36	13868
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	kich	0.590463348989	0.949344239543	0.0223325062035	CCT6A,CCT7,FBXL5,FKBP9,XRN2	1.2747690669	5	2593	21	13883
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	kich	0.193543737741	0.5702627987	0.0194933702751	ALG10B,ALG6,ARSE,ARSG,B3GNT4,B3GNT5,B4GALT3,CANX,EDEM2,F10,FUT8,GALNT10,GALNT11,GALNT2,GALNT6,GALNT7,GALNTL2,GMPPA,MAN1C1,MCFD2,MPI,PIGB,PIGG,PIGQ,PIGW,PREB,SEC23A,SEC24C,SEMA6D,ST6GAL1,ST6GALNAC4,STT3A	1.31114456218	32	2566	131	13773
REACTOME_GPCR_LIGAND_BINDING	kich	0.0142394752833	0.14299401763	0.01027479092	ADCYAP1,ADORA2A,CCL19,CCL28,CCL3L1,CCR2,CCR9,CXCL16,CXCR6,CYSLTR1,DARC,F2RL2,FZD6,GNB4,GNB5,GPER,GPR68,HRH1,HRH2,LPAR1,OPN3,P2RY14,PTCH2,QRFPR,S1PR5,SMO,TBXA2R,WNT4	0.615068977715	28	2570	242	13662
REACTOME_SIGNALING_BY_BMP	kich	0.0693307413219	0.342758721142	0.0197947214076	ACVR2A,BMPR1A,BMPR2,SMAD1,SMAD6,SMAD7,UBE2D3	2.50155667053	7	2591	15	13889
REACTOME_PRE_NOTCH_TRANSCRIPTION_AND_TRANSLATION	kich	0.179150779393	0.542480443558	0.0244922341697	CREBBP,EIF2C2,MAML3,SNW1,TNRC6A,TNRC6C,TP53	1.875492088	7	2591	20	13884
REACTOME_COMPLEMENT_CASCADE	kich	1.0	1.0	0.00981767180926	C1QA,C1S,CFD	0.802543352601	3	2595	20	13884
REACTOME_TRANSPORT_OF_ORGANIC_ANIONS	kich	0.366337176559	0.779943666223	0.0181451612903	SLCO2A1,SLCO4A1	1.78454031844	2	2596	6	13898
REACTOME_REGULATION_OF_APOPTOSIS	kich	0.85125344981	1.0	0.0161290322581	ARHGAP10,CASP9,MAGED1,PSMB2,PSMD13,PSMD2,PSME4,PSMF1,RPS27A	1.07060641174	9	2589	45	13859
REACTOME_INTERFERON_GAMMA_SIGNALING	kich	0.585966048332	0.949344239543	0.0135368663594	CD44,IFNGR1,IRF3,IRF8,OASL,PIAS1,PTPN1	0.763908033302	7	2591	49	13855
BIOCARTA_CTCF_PATHWAY	kich	0.0199700200205	0.172290368805	0.0322580645161	MDM2,MTOR,PIK3CG,PIK3R1,RPS6KB1,SMAD1,TGFBR1,TP53	2.86002574003	8	2590	15	13889
BIOCARTA_LYM_PATHWAY	kich	1.0	1.0	0.0209677419355	SELL	0.594489368074	1	2597	9	13895
KEGG_DILATED_CARDIOMYOPATHY	kich	0.420045362263	0.804731318123	0.0192222713213	ACTB,ACTG1,ADCY3,ADCY6,ATP2A2,DMD,ITGA2,ITGA8,ITGB4,LMNA,PRKACB,TNF,TPM1,TPM3	1.27138321876	14	2584	59	13845
KEGG_MELANOMA	kich	0.110259262172	0.43445440617	0.0284946236559	CDH1,IGF1R,MAP2K1,MDM2,NRAS,PDGFA,PDGFC,PDGFD,PDGFRA,PIK3CG,PIK3R1,PIK3R3,RAF1,TP53	1.63221833356	14	2584	46	13858
REACTOME_IRON_UPTAKE_AND_TRANSPORT	kich	1.0	1.0	0.010752688172	ABCG2,ATP6V1C1,CYBRD1,SLC46A1,TFRC	0.8629312168	5	2593	31	13873
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	kich	0.0236905460229	0.185038584321	0.026837652036	FASLG,FOXO3,IKBKB,IRAK1,MAGED1,MAP2K1,MAP2K5,NFKB1,NRAS,PIK3CG,PIK3R1,PIK3R3,PLCG1,PRDM4,RAF1,RAP1B,RHOA,RIPK2,RPS6KA1,RPS6KA2,SHC1,SHC2,SOS1,SOS2,TP53,YWHAE,YWHAH,YWHAZ,ZNF274	1.67639389411	29	2569	93	13811
BIOCARTA_BCELLSURVIVAL_PATHWAY	kich	0.0934080753091	0.397361540717	0.0201612903226	CASP7,DPF2,MTOR,PIK3CG,PIK3R1	2.4354030081	5	2593	11	13893
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	kich	0.56130766028	0.933610472231	0.0291858678955	FXYD2,GLS2,GLUD1,SLC25A10	1.25964896367	4	2594	17	13887
REACTOME_IRAK1_RECRUITS_IKK_COMPLEX	kich	0.663030202408	0.976692668011	0.0193548387097	IKBKB,IRAK1	1.33821263482	2	2596	8	13896
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	kich	0.824839978223	1.0	0.0118845500849	ACSL1,ACSL5,AGPAT1,AGPAT9,LPCAT1	0.810515490423	5	2593	33	13871
REACTOME_REGULATION_OF_INSULIN_SECRETION	kich	0.519758664238	0.90099686396	0.0105286738351	ADCY6,GNB4,GNB5,IQGAP1,PAX6,PLCB3,PRKACB,RAP1B,RAPGEF3	0.763725652486	9	2589	63	13841
PID_ANTHRAXPATHWAY	kich	0.741819139185	0.98909218558	0.0123339658444	MAP2K1,NLRP1,TNF	1.14698596201	3	2595	14	13890
PID_INTEGRIN_A4B1_PATHWAY	kich	1.0	1.0	0.0181451612903	ADAM28,DOCK1,PRKACB,SRC,YWHAZ	0.991058547942	5	2593	27	13877
PID_ERBB1_DOWNSTREAM_PATHWAY	kich	0.0582839627141	0.304090240248	0.021044546851	CREB1,CYFIP2,ELK1,EPS8,F2RL2,IQGAP1,MAP2K1,MAP2K5,MTOR,NRAS,PIK3R1,PIK3R3,PPP2R2A,PRKCZ,RAB5A,RAF1,RALGDS,RICTOR,SMAD1,SOS1,SRC,YWHAE,YWHAH,YWHAZ	1.59118248007	24	2574	81	13823
KEGG_COLORECTAL_CANCER	kich	0.373254533877	0.785799018689	0.0239247311828	CASP9,MAP2K1,MSH2,MSH6,PIK3CG,PIK3R1,PIK3R3,RAF1,RALGDS,RHOA,TGFBR1,TP53	1.33952049497	12	2586	48	13856
ST_WNT_BETA_CATENIN_PATHWAY	kich	0.465711765751	0.854992393312	0.0105846774194	CSNK1A1,NKD2,SENP2	0.55311939406	3	2595	29	13875
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	kich	0.706165760295	0.976692668011	0.00248138957816	ATP5J	0.445770761135	1	2597	12	13892
REACTOME_PEROXISOMAL_LIPID_METABOLISM	kich	0.228801447146	0.623818410752	0.0201612903226	ACOX3,AGPS,FAR2,HSD17B4,SLC27A2	1.78544800103	5	2593	15	13889
KEGG_RENAL_CELL_CARCINOMA	kich	0.323659326403	0.735800249316	0.0225806451613	CREBBP,CUL2,ETS1,MAP2K1,NRAS,PAK1,PIK3CG,PIK3R1,PIK3R3,RAF1,RAP1B,SOS1,SOS2,VEGFA	1.33978328173	14	2584	56	13848
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	kich	0.585993055855	0.949344239543	0.0113186191285	EIF3A,EIF3D,EIF3E,EIF4A2,EIF4H,PABPC1,RPS27A	0.748575839444	7	2591	50	13854
BIOCARTA_ALK_PATHWAY	kich	1.0	1.0	0.0109261186264	BMPR1A,BMPR2,SMAD1,SMAD6,TGFBR1	1.02925034857	5	2593	26	13878
BIOCARTA_GCR_PATHWAY	kich	0.206164557439	0.580504847242	0.0415959252971	CORIN,NFKB1,NOS3,PIK3CG,PIK3R1	1.91311773456	5	2593	14	13890
BIOCARTA_PTDINS_PATHWAY	kich	0.0199700200205	0.172290368805	0.0182328190743	AP2A1,ARHGEF2,PFKL,PFKM,PLCG1,PRKCZ,RAB5A,RPS6KB1	2.86002574003	8	2590	15	13889
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	kich	0.412507627921	0.802912521904	0.00903225806452	ATP6V1C1,TFRC	0.464962819053	2	2596	23	13881
REACTOME_BINDING_AND_ENTRY_OF_HIV_VIRION	kich	0.496054936258	0.882469697925	0.0685483870968	CD4	1.78423822359	1	2597	3	13901
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	kich	1.0	1.0	0.0115207373272	MCM2,MCM3,POLA2,RPA2	0.891801593421	4	2594	24	13880
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	kich	1.0	1.0	0.0126344086022	CUL1,IKBKB,MALT1,PSMB2,PSMD13,PSMD2,PSME4,PSMF1,RPS27A	0.944243746166	9	2589	51	13853
KEGG_ETHER_LIPID_METABOLISM	kich	0.571127478691	0.93767197994	0.0154569892473	AGPS,ENPP2,LPCAT1,PAFAH1B3,PLA2G4A	1.40915826009	5	2593	19	13885
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	kich	0.832268493677	1.0	0.0176651305684	AMDHD2,FUK,GMPPA,GNPDA1,GNPDA2,MPI,TSTA3	1.07055191046	7	2591	35	13869
PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY	kich	0.00791923488521	0.0994772652509	0.0354838709677	GSN,NCK1,NCK2,NRAS,PAK1,PIK3R1,PIK3R3,PLCG1,PTPN1,SHC1,SOS1,SRC	2.80056491476	12	2586	23	13881
BIOCARTA_PTEN_PATHWAY	kich	0.0513941643729	0.292794323047	0.0367383512545	FASLG,FOXO3,ILK,PIK3R1,SHC1,SOS1	2.67978395062	6	2592	12	13892
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	kich	0.170657611828	0.53188194468	0.0174934216938	AR,CCNC,CREBBP,HDAC1,HNF4G,MAML3,MED1,MED20,MED23,MED24,NR3C2,NR4A1,PPARD,RARA,RARG,RPS27A,RXRB,SMAD7,SNW1,TEAD2,TEAD3,UBE2D3,ZKSCAN1,ZKSCAN5,ZNF101,ZNF136,ZNF141,ZNF17,ZNF18,ZNF189,ZNF20,ZNF225,ZNF234,ZNF274,ZNF28,ZNF285,ZNF317,ZNF324,ZNF33B,ZNF354B,ZNF37A,ZNF430,ZNF433,ZNF436,ZNF439,ZNF468,ZNF485,ZNF498,ZNF500,ZNF506,ZNF540,ZNF546,ZNF555,ZNF556,ZNF558,ZNF583,ZNF606,ZNF613,ZNF642,ZNF658,ZNF92	1.21414035241	61	2537	270	13634
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	kich	0.0864334323725	0.384150209971	0.00669975186104	ETFDH,NDUFS2,NDUFS5,NDUFV1,NDUFV3	0.444915798946	5	2593	60	13844
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	kich	0.192458963037	0.5702627987	0.016838000709	CASP9,CREB1,CUL1,FOXO3,IKBKB,MALT1,MDM2,MTOR,NR4A1,NRAS,PSMB2,PSMD13,PSMD2,PSME4,PSMF1,RASGRP1,RASGRP3,RICTOR,RPS27A	1.41532032226	19	2579	72	13832
BIOCARTA_PDGF_PATHWAY	kich	0.000155877500757	0.0146970214999	0.0367943548387	CSNK2A1,ELK1,MAP2K1,PDGFA,PDGFRA,PIK3CG,PIK3R1,PLCG1,RAF1,SHC1,SOS1,STAT2,STAT5A,STAT6	4.17965256278	14	2584	18	13886
KEGG_OLFACTORY_TRANSDUCTION	kich	0.108918354076	0.433048877652	0.00806451612903	ADCY3,PRKACB	0.314284419469	2	2596	34	13870
BIOCARTA_SRCRPTP_PATHWAY	kich	0.663030202408	0.976692668011	0.0306451612903	CCNB1,SRC	1.33821263482	2	2596	8	13896
KEGG_FATTY_ACID_METABOLISM	kich	0.124760283838	0.465207838039	0.025	ACADM,ACOX3,ACSL1,ACSL5,ADH6,ALDH9A1,CPT1A,HADHA,HADHB,PECI	1.78696548171	10	2588	30	13874
REACTOME_NCAM1_INTERACTIONS	kich	0.465711765751	0.854992393312	0.0110887096774	COL5A2,COL6A2,GFRA2	0.55311939406	3	2595	29	13875
REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE	kich	0.323659326403	0.735800249316	0.0175115207373	CREB1,DUSP3,ELK1,HMGB1,IKBKB,IRAK1,MAP2K1,MEF2A,PPP2R5D,RIPK2,RPS27A,RPS6KA1,RPS6KA2,TLR4	1.33978328173	14	2584	56	13848
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLP1	kich	1.0	1.0	0.0102639296188	PAX6	0.535001925298	1	2597	10	13894
REACTOME_LIGAND_GATED_ION_CHANNEL_TRANSPORT	kich	1.0	1.0	0.0120967741935	ARHGEF9	0.764453490291	1	2597	7	13897
BIOCARTA_DEATH_PATHWAY	kich	0.0131654160091	0.136837394741	0.0273704789834	APAF1,BIRC2,CASP10,CASP7,CASP9,CFLAR,DFFA,LMNA,MAP3K14,NFKB1,TNFRSF10B	2.6830305373	11	2587	22	13882
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	kich	0.783534964302	0.998994549745	0.0147849462366	NOS3,PDE1A,PDE1B,PDE3B	1.07047031611	4	2594	20	13884
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	kich	0.0789265455125	0.371356509267	0.0267950052029	ACSL1,ACSL5,ADIPOR1,CAMKK2,CPT1A,IKBKB,MTOR,NFKB1,PRKAB1,PRKAB2,PRKCQ,RXRB,TNF,TNFRSF1A,TNFRSF1B	1.71213581437	15	2583	47	13857
SIG_CHEMOTAXIS	kich	1.0	1.0	0.0111367127496	ANGPTL2,MYLK,PAK1,PIK3CG,PIK3R1,PPP1R13B	0.891718106996	6	2592	36	13868
PID_TXA2PATHWAY	kich	0.0579839315994	0.304090240248	0.020908004779	ARHGEF1,FGR,GNA13,GNB5,HCK,NOS3,PIK3CG,PRKCQ,PRKCZ,RHOA,SRC,SYK,TBXA2R,YES1	1.87786377709	14	2584	40	13864
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GIP	kich	1.0	1.0	0.010752688172	PAX6	0.668848671544	1	2597	8	13896
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	kich	0.370985886058	0.783522191356	0.00179211469534		0.0	0	2598	9	13895
PID_ALK1PATHWAY	kich	0.000487577930841	0.0316312801016	0.0275537634409	ACVR2A,ACVRL1,BMPR2,CAV1,ENG,FKBP1A,INHBA,SMAD1,SMAD7,SMAD9,TGFBR1	4.54345692962	11	2587	13	13891
REACTOME_SIGNALING_BY_ROBO_RECEPTOR	kich	0.118500848223	0.44680321297	0.0333704115684	ENAH,NCK1,NCK2,PAK1,PFN2,SOS1,SOS2,VASP	2.04199301342	8	2590	21	13883
BIOCARTA_CHREBP2_PATHWAY	kich	0.511655138781	0.892185975153	0.0177419354839	PPP2R2A,PPP2R5D,PRKAB1,PRKAB2,PRKACB,YWHAE,YWHAH,YWHAZ	1.338996139	8	2590	32	13872
REACTOME_PTM_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	kich	1.0	1.0	0.0343618513324	ARSE,ARSG,F10	0.802543352601	3	2595	20	13884
REACTOME_CTLA4_INHIBITORY_SIGNALING	kich	1.0	1.0	0.0238095238095	PPP2R5D,SRC,YES1	0.891843288375	3	2595	18	13886
