GeneSet	Cancer	pval	qval	NormalizedAverageAffection	SwitchingGenes	OR	sg	sng	nsg	nsng
HALLMARK_HEDGEHOG_SIGNALING	coad	0.754719343556	1.0	0.00370453524921	NRP1,RTN1	0.739213947991	2	1269	32	15009
HALLMARK_PANCREAS_BETA_CELLS	hnsc	0.600223074557	0.715125853239	0.00498877525567	HNF1A,PAX6,SRP9	0.993616916404	3	2536	16	13439
HALLMARK_TGF_BETA_SIGNALING	hnsc	0.0675868479294	0.250409061654	0.00880801216132	BMPR1A,BMPR2,FNTA,HDAC1,RHOA,SMAD1,SMAD3,SMAD6,SPTBN1,TGFBR1,TGIF1,UBE2D3,WWTR1	1.72599960412	13	2526	40	13415
HALLMARK_IL2_STAT5_SIGNALING	hnsc	0.527090303815	0.707410670909	0.00764369911289	ADAM19,APLP1,BCL2L1,BMPR2,CD86,CSF1,DHRS3,GABARAPL1,IFNGR1,IL10RA,IL4R,IRF6,IRF8,MUC1,MXD1,NDRG1,NOP2,NRP1,NT5E,ODC1,PLSCR1,POU2F1,PRAF2,PRNP,SHE,SPRED2,SYNGR2,SYT11,TGM2,TNFSF11,XBP1	1.00172375229	31	2508	164	13291
HALLMARK_BILE_ACID_METABOLISM	hnsc	0.40512572046	0.645669116983	0.00810273658462	ABCA6,ABCD1,ABCD3,ACSL5,CYP39A1,EPHX2,HACL1,HSD17B4,IDH2,IDI1,LCK,NPC1,OPTN,PAOX,PEX1,PEX11A	1.10180109229	16	2523	77	13378
HALLMARK_MITOTIC_SPINDLE	hnsc	0.00843773493978	0.117985075656	0.00997630331754	ABL1,ARFIP2,ARHGAP5,ARHGDIA,ARHGEF2,BCR,CDC27,CDC42EP4,CDK1,CENPJ,CEP57,CNTROB,CSNK1D,CYTH2,EZR,FGD6,FLNA,FLNB,FSCN1,GSN,KIF11,KIF20B,KIF2C,KIF3B,KIF3C,KIFAP3,KNTC1,MAP1S,MAP3K11,NCK1,NET1,OPHN1,PALLD,PKD2,PLEKHG2,PRC1,PREX1,RABGAP1,RASA1,SASS6,SMC4,SPTBN1,TRIO,TUBGCP2,TUBGCP6	1.54823188556	45	2494	155	13300
HALLMARK_KRAS_SIGNALING_DN	hnsc	0.857463787224	0.892462309152	0.00531239351981	CABC1,CAMK1D,CLSTN3,CYP39A1,EFHD1,FGFR3,GPRC5C,HNF1A,KCND1,KLK8,NR4A2,NR6A1,PDCD1,PDE6B,PKP1,PTGFR,PTPRJ,SLC29A3,TGFB2,TGM1	0.795279186454	20	2519	133	13322
HALLMARK_ESTROGEN_RESPONSE_LATE	hnsc	0.69067237395	0.733839397321	0.0066616694071	ADD3,AMFR,CA12,CAV1,CKB,DHRS2,DNAJC12,ELOVL5,FDFT1,FGFR3,FKBP5,FLNB,IDH2,IMPA2,KLK11,MEST,METTL3,MICB,OPN3,PLK4,PTGER3,PTPN6,RABEP1,RBBP8,SCUBE2,SERPINA1,SLC1A4,TFAP2C,XBP1	0.91932151633	29	2510	167	13288
HALLMARK_ADIPOGENESIS	hnsc	0.313476515532	0.591311516769	0.00651658767773	ACADS,ACLY,ACOX1,AIFM1,ANGPTL4,APLP2,ATL2,BAZ2A,BCL2L13,CCNG2,CD151,CMPK1,COQ9,DHRS7,ENPP2,EPHX2,FAM73B,IDH3A,IFNGR1,MAP4K3,MCCC1,NDUFA5,PEX14,PFKL,PGM1,POR,PPM1B,PTGER3,RTN3,STAT5A,STOM,TKT,UBC,UBQLN1	1.11372809936	34	2505	162	13293
HALLMARK_P53_PATHWAY	hnsc	0.43358555672	0.650378335081	0.00847156398104	ABCC5,ABHD4,APP,BAK1,CABC1,CASP1,CDKN2A,DDB2,DEF6,DGKA,EI24,EPS8L2,HBEGF,IKBKAP,IRAK1,KLK8,MDM2,MKNK2,MXD1,NDRG1,NOL8,PLK3,PLXNB2,POLH,PTPRE,RAB40C,RAD51C,RAD9A,STOM,TAP1,TP53,VWA5A,XPC	1.04779427577	33	2506	167	13288
HALLMARK_HEME_METABOLISM	hnsc	0.0187137621792	0.119300233893	0.00973304415348	ADD1,ADIPOR1,ASNS,ATP6V0A1,BNIP3L,CAST,CDC27,CTNS,CTSB,DAAM1,DCAF11,EIF2AK1,ERMAP,FBXO7,GDE1,GMPS,GYPC,HDGF,KLF3,MARCH8,MINPP1,MKRN1,MPP1,OPTN,PICALM,PIGQ,PPOX,RAP1GAP,RBM38,RBM5,RCL1,SDCBP,SLC6A9,TCEA1,TFDP2,TFRC,TNRC6B,USP15,XPO7	1.5054	39	2500	138	13317
HALLMARK_NOTCH_SIGNALING	hnsc	0.589854934578	0.715125853239	0.0107375592417	APH1A,CUL1,DTX2,PPARD,ST3GAL6	0.981320705078	5	2534	27	13428
HALLMARK_MTORC1_SIGNALING	hnsc	0.000986558916948	0.0503145047643	0.00994075829384	ACLY,ADD3,ASNS,CTH,CTSC,CYP51A1,ELOVL5,ENO1,ETF1,G6PD,GMPS,GPI,GTF2H1,HMGCS1,HSPA9,HSPD1,IDI1,IFRD1,LGMN,MCM4,MTHFD2,NFKBIB,PDK1,PFKL,PGM1,PHGDH,PIK3R3,PITPNB,PPIA,PSAT1,PSMC2,RDH11,SC5DL,SHMT2,SKAP2,SLC1A4,SLC37A4,SLC6A6,SQSTM1,SRD5A1,STIP1,TCEA1,TES,TFRC,TM7SF2,TXNRD1,UBE2D3,UCHL5,XBP1	1.73381206947	49	2490	151	13304
HALLMARK_INTERFERON_GAMMA_RESPONSE	hnsc	0.0321394863259	0.163911380262	0.0096682464455	ADAR,C1S,CASP1,CASP7,CD74,CD86,CFH,DDX58,DDX60,EIF2AK2,GCH1,HERC6,HIF1A,HLA-DRB1,ICAM1,IL10RA,IL4R,IRF1,IRF8,LGALS3BP,MTHFD2,MX2,NLRC5,OAS3,OASL,PFKP,PLA2G4A,PLSCR1,PRIC285,PTGS2,PTPN6,RIPK2,RNF213,RNF31,SERPING1,SLAMF7,SP110,STAT2,TAP1,TDRD7,TNFAIP2,TRIM26	1.41555689612	42	2497	158	13297
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	hnsc	0.679176439406	0.733839397321	0.00377212496373	ERCC2,G6PD,NDUFS2,PFKP,PRNP,SBNO2,TXNRD1	0.882898894155	7	2532	42	13413
HALLMARK_TNFA_SIGNALING_VIA_NFKB	hnsc	0.347830303982	0.591311516769	0.00664459739456	ATP2B1,BIRC2,CSF1,CYR61,DDX58,EHD1,F3,FOSL1,GCH1,HBEGF,ICAM1,IL1B,IRF1,MCL1,MXD1,NFE2L2,NR4A2,PTGS2,PTPRE,RELA,RIPK2,SDC4,SMAD3,SQSTM1,STAT5A,TAP1,TGIF1,TNF,TNFAIP2,TNFAIP8,TRIB1,TRIP10,TUBB2A,ZC3H12A	1.09323171838	34	2505	165	13290
HALLMARK_PEROXISOME	hnsc	0.109214356939	0.348120762743	0.00775754552257	ABCC5,ABCD1,ABCD3,ACAA1,ACOX1,ACSL5,CDK7,DHRS3,DLG4,ELOVL5,EPHX2,HSD17B4,IDH2,IDI1,MSH2,PABPC1,PECI,PEX11A,PEX14,RDH11	1.41643509329	20	2519	75	13380
HALLMARK_INTERFERON_ALPHA_RESPONSE	hnsc	0.0155410115423	0.117985075656	0.0111398837152	ADAR,C1S,CASP1,CD74,CSF1,DDX60,EIF2AK2,HERC6,IL4R,IRF1,LGALS3BP,NUB1,OASL,PARP9,PLSCR1,PRIC285,RIPK2,RNF31,SP110,STAT2,TAP1,TDRD7,TRIM26,TRIM5	1.74932868542	24	2515	73	13382
HALLMARK_MYOGENESIS	hnsc	0.973145692863	0.973145692863	0.00563859521205	APP,ATP6AP1,CKB,EFS,EIF4A2,GSN,HBEGF,IFRD1,ITGB1,ITGB5,MEF2D,MRAS,PLXNB2,PRNP,PTP4A3,SH2B1,SIRT2,SPARC,ST5,SYNGR2,VIPR1,WWTR1	0.671053024405	22	2517	173	13282
HALLMARK_FATTY_ACID_METABOLISM	hnsc	0.331231417244	0.591311516769	0.00702948567066	ACAA1,ACADS,ACOX1,ACSL5,ACSS1,CPT1A,CRYZ,DLST,ELOVL5,FASN,GABARAPL1,HADHB,HMGCS1,HSD17B4,HSDL2,HSPH1,IDI1,METAP1,ODC1,PDHA1,PECI,RDH11,SDHA,SMS,SUCLA2,SUCLG2	1.12142711558	26	2513	123	13332
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	hnsc	0.166425880288	0.450201490248	0.00803994583615	ASNS,CNOT4,DCTN1,EDC4,EIF4A2,HERPUD1,HSPA9,IARS,MTHFD2,NFYB,NOLC1,NPM1,PAIP1,PSAT1,SKIV2L2,SLC1A4,SRPR,TARS,TUBB2A,WIPI1,XBP1,YWHAZ	1.29797377831	22	2517	90	13365
HALLMARK_CHOLESTEROL_HOMEOSTASIS	hnsc	0.0386073102697	0.178997529432	0.0117522736006	ACTG1,ANTXR2,ANXA5,CXCL16,CYP51A1,FASN,FDFT1,GNAI1,GPX8,HMGCS1,IDI1,LGMN,LSS,MVK,PLSCR1,SC5DL,TM7SF2,TP53INP1	1.70837819459	18	2521	56	13399
HALLMARK_ALLOGRAFT_REJECTION	hnsc	0.0320296953378	0.163911380262	0.00946613505855	AARS,AKT1,APBB1,BRCA1,CD28,CD4,CD74,CD86,CDKN2A,CSF1,CSK,DARS,EIF3D,EIF4G3,ETS1,FASLG,FLNA,HCLS1,HIF1A,HLA-DMB,ICAM1,IFNGR1,IKBKB,IL1B,IL2RG,IL4R,IRF8,LCK,LYN,MRPL3,MTIF2,NCK1,NPM1,PTPN6,RARS,RIPK2,SIT1,TAP1,TGFB2,TNF	1.42940397636	40	2499	149	13306
HALLMARK_UV_RESPONSE_UP	hnsc	0.559952768454	0.715125853239	0.00755815754422	ACAA1,AMD1,ASNS,ATP6V1C1,BAK1,DLG4,DNAJA1,DNAJB1,EIF2C2,EPCAM,GCH1,GLS,HNRNPU,ICAM1,IRF1,LYN,PARP2,PRPF3,SQSTM1,STIP1,TAP1,TARS,TFRC,WIZ	0.985787599982	24	2515	129	13326
HALLMARK_ANGIOGENESIS	hnsc	0.42919524579	0.650378335081	0.00955048111446	APP,FSTL1,LUM,NRP1,SLCO2A1,THBD	1.17804974339	6	2533	27	13428
HALLMARK_MYC_TARGETS_V1	hnsc	0.0135267015276	0.117985075656	0.00799763033175	BUB3,CAD,CCT4,CUL1,DEK,EIF3B,EIF3D,ETF1,GNL3,GOT2,GSPT1,HDGF,HNRNPC,HNRNPD,HNRNPU,HSP90AB1,HSPD1,IARS,IFRD1,MAD2L1,MCM4,NOLC1,NOP16,NPM1,ODC1,PABPC1,PPIA,PRPS2,PSMD3,PTGES3,RAD23B,RPLP0,RRM1,SET,SFRS2,SRM,STARD7,SYNCRIP,TCP1,TFDP1,TRA2B,UBE2E1,VBP1,XRCC6	1.50340681363	44	2495	156	13299
HALLMARK_DNA_REPAIR	hnsc	0.606878882907	0.715125853239	0.00718799368088	ARL6IP1,CANT1,DDB2,DGCR8,ELL,ERCC2,ERCC4,ERCC8,GTF2H1,GUK1,HCLS1,MPG,NT5C3,POLB,POLH,RPA2,SDCBP,SFRS6,STX3,TAF1C,TAF6,TP53,XPC	0.959353053841	23	2516	127	13328
HALLMARK_KRAS_SIGNALING_UP	hnsc	0.518658419512	0.707410670909	0.00762579409095	ACE,ADAMDEC1,ANGPTL4,CDADC1,CFH,CLEC4A,DUSP6,ETS1,GPNMB,GPR124,GYPC,HBEGF,IL10RA,IL1B,IL2RG,IRF8,KCNN4,MTMR10,NRP1,PLAT,PRRX1,PTGS2,RELN,SDCCAG8,TLR8,TRIB1,TSPAN7,VWA5A,WDR33,ZNF277	1.00627614007	30	2509	158	13297
HALLMARK_HYPOXIA	hnsc	0.302767341174	0.591311516769	0.00793650793651	ANGPTL4,BNIP3L,CA12,CASP6,CAV1,CCNG2,CYR61,ENO1,ETS1,F3,GPI,GYS1,HDLBP,HK1,KLF7,LOX,NDRG1,NDST1,PDK1,PFKL,PFKP,PGM1,PGM2,PKP1,SDC2,SDC4,SLC37A4,SLC6A6,TES,TGM2,UGP2,WSB1,XPNPEP1	1.12260574621	33	2506	156	13299
HALLMARK_GLYCOLYSIS	hnsc	0.258988609672	0.574279091011	0.00714622465944	ANGPTL4,B4GALT4,CASP6,CDK1,CHPF,CHPF2,CHST6,COPB2,CTH,DEPDC1,ENO1,G6PD,GLCE,GNPDA1,GOT2,GYS1,HAX1,HDLBP,LHPP,MERTK,MPI,NASP,NT5E,PFKP,PGM2,PHKA2,PPIA,QSOX1,RARS,SDC2,SLC25A13,SLC37A4,SPAG4,UGP2	1.14962940361	34	2505	157	13298
HALLMARK_SPERMATOGENESIS	hnsc	0.672685132179	0.733839397321	0.00601735981682	ACE,ALOX15,CDK1,CHFR,IFT88,JAM3,KIF2C,MAST2,OAZ3,PARP2,PGS1,SHE,ZC3H14	0.905983039547	13	2526	76	13379
HALLMARK_OXIDATIVE_PHOSPHORYLATION	hnsc	0.176549604019	0.450201490248	0.00562796208531	ABCB7,ACAA1,AIFM1,ATP1B1,ATP6AP1,ATP6V0C,ATP6V1C1,ATP6V1H,BDH2,CASP7,COX10,CPT1A,CYB5R3,DLST,ETFA,GOT2,GPI,HADHA,HADHB,HSPA9,IDH2,IDH3A,MAOB,MRPL35,MTRF1,NDUFA5,NDUFS2,OPA1,PDHA1,PDHX,PDK4,PDP1,POR,SDHA,SUCLA2,TCIRG1,TIMM50	1.2059162486	37	2502	163	13292
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	hnsc	0.651613857009	0.733839397321	0.00609683488533	ACTA2,APLP1,BMP1,CAP2,COL8A2,CYR61,DPYSL3,FBLN2,FBLN5,FLNA,FSTL1,ITGB1,ITGB5,LOX,LUM,MATN3,MEST,MMP2,MYL9,NT5E,PCOLCE,PFN2,PLOD3,PRRX1,PVR,QSOX1,SDC4,SERPINE2,SPARC,TGM2	0.940000613177	30	2509	169	13286
HALLMARK_MYC_TARGETS_V2	hnsc	0.016194029992	0.117985075656	0.00821212616441	GNL3,HSPD1,MAP3K6,MCM4,MYBBP1A,NOLC1,NOP16,NOP2,NPM1,PLK4,PPRC1,PRMT3,RCL1,RRP12,SRM,WDR74	2.02525338316	16	2523	42	13413
SWI_SNF_COMPLEX	hnsc	0.341454965778	0.591311516769	0.00802041560335	ACTL6A,BRD7,SMARCD1	1.59049684543	3	2536	10	13445
HALLMARK_E2F_TARGETS	hnsc	0.00843773493978	0.117985075656	0.00796208530806	ANP32E,ATAD2,BRCA1,CDK1,CDKN2A,CSE1L,DCLRE1B,DEK,DEPDC1,DNMT1,GSPT1,HMGA1,HNRNPD,ING3,KIF2C,LYAR,MAD2L1,MCM3,MCM4,MLH1,MSH2,MTHFD2,MXD3,NASP,NCAPD2,NOLC1,NUP107,PAN2,PLK4,RAD51AP1,RAD51C,RPA2,RQCD1,SFRS2,SHMT1,SMC4,SNRPB,SUV39H1,SYNCRIP,TFRC,TIPIN,TP53,TRA2B,WDR90,XRCC6	1.54823188556	45	2494	155	13300
HALLMARK_IL6_JAK_STAT3_SIGNALING	hnsc	0.567608464829	0.715125853239	0.00548164220865	BAK1,CSF1,HAX1,IFNGR1,IL1B,IL2RG,IL4R,IRF1,LTBR,PDGFC,STAT2,TNF,TNFRSF1A	0.98407985522	13	2526	70	13385
HALLMARK_PROTEIN_SECRETION	hnsc	0.166944732041	0.450201490248	0.00735844350212	ANP32E,AP2B1,ARF1,ARFGAP3,ATP1A1,ATP6V1H,COPB2,CTSC,ERGIC3,NAPA,NAPG,RAB5A,SCAMP1,SCRN1,SEC24D,STX16,TOM1L1,VAMP4,VPS45	1.32728174603	19	2520	76	13379
HALLMARK_UV_RESPONSE_DN	hnsc	0.522605774603	0.707410670909	0.00633557135334	ADD3,ATP2B1,ATP2C1,BMPR1A,CAP2,CAV1,CYR61,EFEMP1,F3,FBLN5,LTBP1,MAP2K5,NFIB,NRP1,PEX14,PIAS3,PIK3R3,PTGFR,PTPN21,RUNX1,SDC2,SMAD3,WDR37	1.0073775769	23	2516	121	13334
HALLMARK_APOPTOSIS	hnsc	0.0141036307406	0.117985075656	0.00797888295639	ADD1,APP,BCL2L1,BNIP3L,BRCA1,CASP1,CASP2,CASP6,CASP7,CAV1,CTH,CYLD,DAP,DAP3,DFFA,DNAJA1,ETF1,FASLG,GCH1,GSN,IFNGR1,IL1B,IRF1,LEF1,LMNA,LUM,MCL1,MMP2,PLAT,PSEN1,RELA,SC5DL,SQSTM1,TAP1,TGFB2,TNF	1.57184493362	36	2503	122	13333
HALLMARK_ANDROGEN_RESPONSE	hnsc	0.287547047706	0.591311516769	0.00955121385047	AKT1,CENPN,ELOVL5,FKBP5,HERC3,HMGCS1,IDI1,MERTK,NDRG1,NGLY1,PTK2B,PTPN21,RRP12,SEC24D,SLC38A2,SMS,TNFAIP8,XRCC6	1.19372272908	18	2521	80	13375
HALLMARK_COMPLEMENT	hnsc	0.091397084937	0.310750088786	0.00876256444977	ANXA5,APOBEC3F,BRPF3,C1S,CASP1,CASP10,CASP7,CBLB,CFH,CTSB,CTSC,CTSH,DGKG,DUSP6,EHD1,F3,GMFB,GNAI2,GNB4,HSPA1A,IRF1,LCK,LGMN,LIPA,LYN,PDP1,PHEX,PLA2G4A,PLAT,PLSCR1,PSEN1,RNF4,SERPINA1,SERPING1,USP15,XPNPEP1	1.31109517894	36	2503	146	13309
HALLMARK_APICAL_JUNCTION	hnsc	0.314154377255	0.591311516769	0.00740833125468	ACTG1,ADAM23,BMP1,CALB2,CAP1,CD276,CD86,CDH3,CDH8,CNN2,COL17A1,DHX16,EVL,FSCN1,GNAI1,GNAI2,GRB7,ICAM1,INPPL1,ITGA3,ITGB1,JAM3,MMP2,MYL9,PARD6G,PIK3R3,RASA1,SIRPA,SKAP2,THBS3,TIAL1,TMEM8B,VWF	1.115371516	33	2506	157	13298
HALLMARK_ESTROGEN_RESPONSE_EARLY	hnsc	0.616971324363	0.715125853239	0.00787068381855	ADD3,AMFR,ASB13,CA12,CALB2,CANT1,DHRS2,DHRS3,ELOVL5,FASN,FDFT1,FKBP5,FLNB,INPP5F,KDM4B,MICB,MLPH,MREG,MUC1,MYBBP1A,OPN3,PEX11A,RBBP8,RRP12,SEC14L2,SLC1A4,TFAP2C,TGM2,WWC1,XBP1	0.957204665613	30	2509	166	13289
HALLMARK_PI3K_AKT_MTOR_SIGNALING	hnsc	0.0433400139298	0.184195059201	0.0108863966965	AKT1,ARF1,ARHGDIA,CDK1,ECSIT,FASLG,IL2RG,LCK,MAPKAP1,MKNK2,NCK1,NFKBIB,PAK4,PDK1,PIK3R3,RALB,RPS6KA1,RPTOR,SMAD2,SQSTM1,STAT2,TNFRSF1A,UBE2D3	1.56776629571	23	2516	78	13377
HALLMARK_G2M_CHECKPOINT	hnsc	0.0687397424147	0.250409061654	0.0086018957346	ABL1,AMD1,BUB3,CDC27,CDK1,CHMP1A,CUL1,GSPT1,HIF1A,HIRA,HMGA1,HNRNPD,HNRNPU,HSPA8,KIF11,KIF20B,KIF2C,MAD2L1,MCM3,NASP,NOLC1,NUP50,ODC1,PLK4,PRC1,PRMT5,RAD23B,RPA2,SFPQ,SFRS2,SMAD3,SMC4,SUV39H1,SYNCRIP,TFDP1,TLE3,TRA2B,TRAIP,UPF1,WHSC1	1.33003201281	40	2499	160	13295
HALLMARK_APICAL_SURFACE	hnsc	0.17349711319	0.450201490248	0.00864928909953	AFAP1L2,APP,BRCA1,CD160,IL2RG,LYN,MDGA1,SULF2,TMEM8B	1.54043095754	9	2530	31	13424
HALLMARK_XENOBIOTIC_METABOLISM	hnsc	0.487604115947	0.707410670909	0.00627345697614	ABCC3,ACOX1,ACOX3,ACP2,AKR1C3,CASP6,CNDP2,CSAD,DHRS7,ELOVL5,GABARAPL1,GCH1,HACL1,IRF8,LONP1,MARCH6,NPC1,PDK4,PGD,PINK1,POR,PPARD,PTGES3,RAP1GAP,SHMT2,SLC6A6,TGFB2,TNFRSF1A	1.02357901097	28	2511	145	13310
HALLMARK_WNT_BETA_CATENIN_SIGNALING	hnsc	0.192997927024	0.458323671124	0.0105768119293	AXIN2,CUL1,DVL2,GNAI1,HDAC11,LEF1,NCSTN,PPARD,TP53	1.49218132411	9	2530	32	13423
HALLMARK_INFLAMMATORY_RESPONSE	hnsc	0.906643013732	0.924775874006	0.00623134983325	ATP2B1,ATP2C1,AXL,CALCRL,CCL17,CSF1,EIF2AK2,F3,GCH1,HBEGF,HIF1A,ICAM1,IL10RA,IL1B,IL4R,IRF1,LCK,LYN,MXD1,PSEN1,PTPRE,PVR,RELA,RIPK2	0.768624615941	24	2515	165	13290
HALLMARK_COAGULATION	hnsc	0.197708250289	0.458323671124	0.00715248489065	BMP1,C1S,CFH,CRIP2,CTSB,CTSH,DUSP6,F3,GSN,KLF7,KLK8,LGMN,MMP2,PLAT,SERPINA1,SERPING1,SIRT2,SPARC,THBD,VWF,WDR1	1.26681980648	21	2518	88	13367
HALLMARK_HEDGEHOG_SIGNALING	hnsc	0.398877130558	0.645669116983	0.00703495260664	GPR56,NRP1,OPHN1,RASA1,TLE1,TLE3	1.22345045401	6	2533	26	13429
HALLMARK_PANCREAS_BETA_CELLS	kich	0.975423077786	0.978404658162	0.0142679900744	SCGN	0.260995888534	1	2189	25	14283
HALLMARK_TGF_BETA_SIGNALING	kich	0.00128017101441	0.021762907245	0.0218040621266	BCAR3,BMPR1A,BMPR2,CDH1,ENG,FKBP1A,FNTA,HDAC1,RHOA,SMAD1,SMAD6,SMAD7,SPTBN1,TGFBR1,TJP1,UBE2D3	2.76376313369	16	2174	38	14270
HALLMARK_IL2_STAT5_SIGNALING	kich	0.562793791911	0.841613239311	0.0155379158926	BMPR2,CD44,CYFIP1,DENND5A,DHRS3,ENO3,F2RL2,FLT3LG,GLIPR2,IFNGR1,IRF8,ITIH5,MXD1,NDRG1,NOP2,NRP1,NT5E,PIM1,POU2F1,SLC1A5,SLC39A8,SMPDL3A,SYT11,TNFRSF18,TNFRSF1B	0.983750243468	25	2165	166	14142
HALLMARK_BILE_ACID_METABOLISM	kich	0.621539281137	0.859557332885	0.0129971813342	ABCA2,ABCA3,ACSL1,ACSL5,ALDH9A1,AR,BCAR3,CYP46A1,HSD17B4,NR3C2,NUDT12,RETSAT,SLC27A2	0.94336752922	13	2177	90	14218
HALLMARK_MITOTIC_SPINDLE	kich	9.70710336771e-07	4.95062271753e-05	0.0285483870968	ACTN4,ARAP3,ARFGEF1,ARFIP2,ARHGAP10,ARHGEF2,ARHGEF3,ARHGEF7,BCL2L11,CDC42BPA,CENPJ,CEP57,CLIP1,CNTROB,CTTN,DOCK4,DST,EPB41L2,EZR,GSN,HDAC6,KIF11,KIF1B,KIF22,KIF3B,KIF3C,KIFAP3,KLC1,NCK1,NF1,NIN,PALLD,PCGF5,PCM1,PDLIM5,PKD2,PLEKHG2,PREX1,RABGAP1,RAPGEF6,RICTOR,SASS6,SMC4,SORBS2,SOS1,SPTBN1,STK38L,SUN2,TAOK2,TLK1,TTK,YWHAE	2.32700427275	52	2138	148	14160
HALLMARK_KRAS_SIGNALING_DN	kich	0.978404658162	0.978404658162	0.0139943074004	BARD1,CCDC132,CDH16,DTNB,ITIH3,KCND1,MFSD6,PDCD1,SPHK2,SPTBN2,TG	0.57278751721	11	2179	125	14183
HALLMARK_ESTROGEN_RESPONSE_LATE	kich	0.961480300103	0.978404658162	0.0166330645161	ABCA3,AMFR,CAV1,CD44,CDH1,CYP26B1,CYP4F11,DNAJC12,HMGCS2,HSPA4L,MYOF,OPN3,RAPGEFL1,RBBP8,RET,RPS6KA2,SEMA3B,SLC27A2	0.673175843018	18	2172	174	14134
HALLMARK_ADIPOGENESIS	kich	0.751362898226	0.91137017111	0.0134685733289	ACADM,AIFM1,BAZ2A,BCL2L13,ENPP2,GPD2,IFNGR1,ITIH5,ME1,MYLK,PEX14,PFKL,POR,PREB,PTCD3,RETSAT,RIOK3,SLC1A5,SLC25A10,SORBS1,STAT5A,TKT,UBC	0.877465545112	23	2167	171	14137
HALLMARK_P53_PATHWAY	kich	0.511217272109	0.841034867018	0.017043565015	ABHD4,APAF1,BAK1,CCNG1,CYFIP2,EI24,FOXO3,GLS2,HSPA4L,IKBKAP,IRAK1,ITGB4,LRDD,MDM2,MXD1,NDRG1,NOL8,PDGFA,PLXNB2,PRMT2,RALGDS,RETSAT,SEC61A1,TAP1,TP53,TXNIP	1.01124460875	26	2164	168	14140
HALLMARK_HEME_METABOLISM	kich	0.0220622003661	0.262533847562	0.0211192300838	ABCG2,ADD1,ADIPOR1,ALDH1L1,ATP6V0A1,BMP2K,CLCN3,CTSB,DARC,DCAF11,ERMAP,EZH1,FBXO7,FOXO3,GAPVD1,GMPS,JHDM1D,MKRN1,MXI1,NARF,NCOA4,PICALM,PIGQ,PQLC1,RBM5,RIOK3,RNF123,SIDT2,SLC25A37,SLC6A9,TFRC,TMCC2,TNS1,UROS	1.51917130489	34	2156	147	14161
HALLMARK_NOTCH_SIGNALING	kich	0.816527082032	0.933125484391	0.0100806451613	CUL1,HEYL,PPARD	0.675417435315	3	2187	29	14279
HALLMARK_MTORC1_SIGNALING	kich	0.577577713253	0.841613239311	0.0187903225806	ATP2A2,CCNG1,CYP51A1,GMPS,HMGCR,HMGCS1,HSP90B1,IFRD1,LGMN,MCM2,ME1,MTHFD2,NUP205,PFKL,PIK3R3,PITPNB,PSMD13,SHMT2,SKAP2,SLC1A5,TES,TFRC,UBE2D3,UNG,VLDLR,WARS	0.975959801984	26	2164	174	14134
HALLMARK_INTERFERON_GAMMA_RESPONSE	kich	0.460569895519	0.807187685011	0.0161290322581	C1S,CASP7,GCH1,HERC6,IDO1,IFIT3,IL15,IRF8,LCP2,MTHFD2,MX2,NLRC5,OASL,PIM1,PLA2G4A,PSMB2,PTPN1,RAPGEF6,RIPK2,RNF213,SAMHD1,STAT2,TAP1,TDRD7,TNFAIP2,TXNIP,WARS	1.03811699437	27	2163	170	14138
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	kich	0.966598726146	0.978404658162	0.00789993416722	ERCC2,FES,NDUFS2	0.425299695831	3	2187	46	14262
HALLMARK_TNFA_SIGNALING_VIA_NFKB	kich	0.76841014427	0.91137017111	0.0160467412772	ATP2B1,BIRC2,CD44,DENND5A,FOSB,GCH1,ICOSLG,MXD1,NFE2L2,NR4A1,PDLIM5,PER1,PLEK,RIPK2,SDC4,STAT5A,TAP1,TNF,TNFAIP2,TNIP1,TRIB1,VEGFA,ZC3H12A	0.867198732432	23	2167	173	14135
HALLMARK_PEROXISOME	kich	0.427770503846	0.807187685011	0.0151415404872	ACSL1,ACSL5,ALDH9A1,DHRS3,ERCC1,HSD17B4,MSH2,PABPC1,PECI,PEX14,RETSAT,SLC27A2,SMARCC1,YWHAH	1.08946078431	14	2176	84	14224
HALLMARK_INTERFERON_ALPHA_RESPONSE	kich	0.139231891692	0.508706364477	0.0217825074825	C1S,CD47,CNP,ELF1,FAM125A,HERC6,IFIT3,IL15,NCOA7,OASL,PARP9,RIPK2,STAT2,TAP1,TDRD7,TXNIP,WARS	1.39137137598	17	2173	80	14228
HALLMARK_MYOGENESIS	kich	0.70467639304	0.876548684025	0.0168419176617	ACSL1,AEBP1,COL6A2,CTF1,DMD,EIF4A2,ENO3,FLII,GSN,IFRD1,ITGB4,MEF2A,MEF2D,MYLK,NAV2,PDE4DIP,PLXNB2,SMTN,SORBS1,ST5,SVIL,TPM3	0.903008888579	22	2168	159	14149
