###################################################################################################################################################################
#Enrichment results using 'Biological Process from Gene Ontology (GO)', created by dcGO Enrichment at 11/08/2016 18:58:14 (day/month/year hour:min:sec)
#Citation: Fang H, Gough J. (2012) dcGO: database of domain-centric ontologies on functions, phenotypes, diseases and more. Nucleic Acids Res (PubMed ID: 23161684)
###################################################################################################################################################################
#
#'GroupID' column: group id (by default 'Group' for single group);
#'GO ID' column: the identifier of ontological terms;
#'GO term' column: the name of ontological terms;
#'xxxx (four levels)' column: term specificity (only appear when using slim version of the ontology; 1 for highly general, 2 for general, 3 for specific, and 4 for highly specific);
#'Z-score' column: Z-score being calculated based on hypergeometric distribution;
#'P-value' column: P-value being calculated based on hypergeometric distribution;
#'FDR' column: FDR used to assess the statistical significance of term enrichments;
#'#Domains (Overlaps|Group|Term|Background)' column: the number of domains, i.e., 'Overlaps' for the number of domains in the input group but also being annotated by the term; 'Group' for the number of domains in the input group (also annotatable by the ontology); 'Term' for the number of domains being annotated by the term; 'Backgroud' for the number of domains that are annotatable by the ontology.
#'Annotated domains' column: a list of semicolon-separated domains in the input group but also being annotated by the term.
#
GroupID	GO ID	GO term	PFAM slim (four levels)	Z-score	P-value	FDR	#Domains (Overlaps|Group|Term|Background)	Annotated domains
Group	GO:0051716	cellular response to stimulus	1	7.08	1.86e-11	4.07e-10	106|248|853|3527	PF00019;PF00025;PF00027;PF00040;PF00041;PF00049;PF00057;PF00076;PF00082;PF00090;PF00093;PF00096;PF00098;PF00102;PF00106;PF00122;PF00125;PF00130;PF00134;PF00169;PF00179;PF00200;PF00226;PF00240;PF00249;PF00341;PF00388;PF00397;PF00400;PF00435;PF00452;PF00514;PF00581;PF00583;PF00594;PF00610;PF00611;PF00612;PF00618;PF00622;PF00625;PF00640;PF00643;PF00651;PF00683;PF00684;PF00688;PF00689;PF00690;PF00702;PF00757;PF00778;PF00780;PF00786;PF00899;PF00969;PF00989;PF01030;PF01064;PF01179;PF01336;PF01370;PF01391;PF01403;PF01417;PF01437;PF01462;PF01833;PF01843;PF01909;PF02037;PF02140;PF02145;PF02177;PF02185;PF02377;PF02759;PF02825;PF02931;PF03165;PF04005;PF05773;PF05790;PF07525;PF07645;PF07653;PF07679;PF07707;PF07719;PF08246;PF08447;PF09279;PF10277;PF10409;PF10421;PF11717;PF12763;PF12796;PF12874;PF12924;PF13426;PF13589;PF13716;PF13855;PF13857;PF14324
Group	GO:0031323	regulation of cellular metabolic process	1	7.04	2.19e-11	4.66e-10	107|248|867|3527	PF00019;PF00027;PF00041;PF00049;PF00054;PF00057;PF00076;PF00096;PF00098;PF00102;PF00125;PF00130;PF00134;PF00169;PF00179;PF00226;PF00240;PF00249;PF00254;PF00341;PF00389;PF00397;PF00400;PF00415;PF00435;PF00452;PF00514;PF00581;PF00594;PF00610;PF00611;PF00612;PF00618;PF00625;PF00640;PF00643;PF00651;PF00688;PF00757;PF00778;PF00780;PF00786;PF00789;PF00899;PF00989;PF01030;PF01064;PF01336;PF01352;PF01391;PF01403;PF01437;PF01448;PF01477;PF01585;PF01753;PF01833;PF02023;PF02037;PF02145;PF02148;PF02177;PF02201;PF02204;PF02210;PF02218;PF02377;PF02826;PF02845;PF02931;PF03165;PF04055;PF04762;PF05033;PF05773;PF06920;PF07258;PF07500;PF07525;PF07528;PF07645;PF07653;PF07679;PF07719;PF08210;PF08447;PF08662;PF08711;PF09816;PF11717;PF12171;PF12697;PF12756;PF12763;PF12796;PF12895;PF12924;PF13415;PF13716;PF13831;PF13832;PF13854;PF13855;PF13857;PF13920;PF14324;PF14429
Group	GO:0060255	regulation of macromolecule metabolic process	1	7.03	2.37e-11	4.91e-10	107|248|868|3527	PF00019;PF00024;PF00027;PF00041;PF00049;PF00054;PF00057;PF00076;PF00096;PF00098;PF00102;PF00125;PF00130;PF00134;PF00169;PF00179;PF00226;PF00240;PF00249;PF00341;PF00389;PF00397;PF00400;PF00415;PF00435;PF00452;PF00514;PF00581;PF00594;PF00610;PF00640;PF00643;PF00651;PF00688;PF00757;PF00778;PF00780;PF00786;PF00789;PF00899;PF00989;PF01030;PF01064;PF01335;PF01336;PF01352;PF01391;PF01400;PF01403;PF01437;PF01448;PF01477;PF01585;PF01753;PF01833;PF02023;PF02037;PF02145;PF02148;PF02177;PF02201;PF02204;PF02210;PF02218;PF02377;PF02826;PF02845;PF02931;PF03165;PF04055;PF04762;PF05033;PF05773;PF06325;PF07258;PF07500;PF07525;PF07528;PF07645;PF07653;PF07679;PF07719;PF08210;PF08246;PF08447;PF08662;PF08711;PF09816;PF10409;PF11717;PF12171;PF12756;PF12763;PF12796;PF12895;PF12924;PF13091;PF13415;PF13638;PF13716;PF13831;PF13832;PF13854;PF13855;PF13857;PF13920;PF14324
Group	GO:0080090	regulation of primary metabolic process	1	6.97	3.47e-11	6.69e-10	106|248|861|3527	PF00019;PF00024;PF00027;PF00041;PF00049;PF00054;PF00057;PF00076;PF00096;PF00098;PF00102;PF00125;PF00130;PF00134;PF00169;PF00179;PF00226;PF00240;PF00249;PF00341;PF00389;PF00397;PF00400;PF00415;PF00435;PF00452;PF00514;PF00581;PF00594;PF00610;PF00611;PF00612;PF00618;PF00640;PF00643;PF00651;PF00688;PF00757;PF00778;PF00780;PF00786;PF00789;PF00899;PF00989;PF01030;PF01064;PF01335;PF01336;PF01352;PF01391;PF01403;PF01437;PF01448;PF01585;PF01753;PF01833;PF02023;PF02037;PF02145;PF02148;PF02177;PF02201;PF02204;PF02210;PF02218;PF02377;PF02826;PF02845;PF02931;PF03165;PF04055;PF04762;PF05033;PF05773;PF06920;PF07258;PF07500;PF07525;PF07528;PF07645;PF07653;PF07679;PF07719;PF08210;PF08447;PF08662;PF08711;PF09816;PF11717;PF12171;PF12697;PF12756;PF12763;PF12796;PF12895;PF12924;PF13415;PF13716;PF13831;PF13832;PF13854;PF13855;PF13857;PF13920;PF14324;PF14429
Group	GO:0007163	establishment or maintenance of cell polarity	1	8.36	8.56e-11	1.41e-09	26|248|88|3527	PF00041;PF00052;PF00053;PF00054;PF00057;PF00130;PF00169;PF00400;PF00435;PF00610;PF00612;PF00625;PF00651;PF00778;PF00786;PF01369;PF01843;PF02181;PF02210;PF02828;PF06367;PF06371;PF07653;PF07679;PF12348;PF13855
Group	GO:0033036	macromolecule localization	1	6.16	2.69e-08	2.91e-07	53|248|354|3527	PF00019;PF00025;PF00041;PF00052;PF00053;PF00054;PF00057;PF00076;PF00122;PF00130;PF00169;PF00226;PF00240;PF00241;PF00350;PF00397;PF00400;PF00435;PF00514;PF00581;PF00611;PF00625;PF00683;PF00688;PF00778;PF01064;PF01217;PF01391;PF01465;PF01477;PF02064;PF02145;PF02210;PF02828;PF03810;PF04144;PF04695;PF04810;PF06472;PF07645;PF07653;PF07679;PF08389;PF10277;PF10409;PF12348;PF12763;PF12796;PF13246;PF13415;PF13418;PF13513;PF13855
Group	GO:0051171	regulation of nitrogen compound metabolic process	1	5.70	7.02e-08	7.01e-07	79|248|647|3527	PF00019;PF00027;PF00041;PF00049;PF00076;PF00096;PF00098;PF00125;PF00130;PF00134;PF00169;PF00179;PF00226;PF00249;PF00341;PF00389;PF00397;PF00400;PF00435;PF00514;PF00610;PF00611;PF00612;PF00618;PF00643;PF00651;PF00688;PF00757;PF00780;PF00899;PF00989;PF01030;PF01336;PF01352;PF01391;PF01403;PF01437;PF01448;PF01585;PF01753;PF01833;PF02023;PF02037;PF02145;PF02177;PF02201;PF02204;PF02826;PF03165;PF04762;PF05033;PF06920;PF07258;PF07500;PF07528;PF07645;PF07653;PF07679;PF07719;PF08210;PF08447;PF08711;PF09816;PF11717;PF12171;PF12756;PF12796;PF12895;PF12924;PF13415;PF13716;PF13831;PF13832;PF13854;PF13855;PF13857;PF13920;PF14324;PF14429
Group	GO:0002376	immune system process	1	5.96	7.39e-08	7.29e-07	50|248|334|3527	PF00019;PF00041;PF00057;PF00090;PF00096;PF00102;PF00130;PF00153;PF00169;PF00179;PF00200;PF00240;PF00249;PF00254;PF00341;PF00350;PF00388;PF00452;PF00514;PF00594;PF00612;PF00625;PF00643;PF00651;PF00688;PF00780;PF00969;PF01335;PF01391;PF01476;PF01909;PF02037;PF02218;PF02931;PF04055;PF04810;PF05790;PF07534;PF07645;PF07653;PF07679;PF08246;PF09279;PF10409;PF10421;PF12697;PF12796;PF13855;PF13857;PF14324
Group	GO:0006950	response to stress	1	5.61	9.15e-08	8.78e-07	84|248|709|3527	PF00019;PF00024;PF00027;PF00040;PF00041;PF00045;PF00049;PF00057;PF00076;PF00082;PF00093;PF00098;PF00102;PF00122;PF00125;PF00130;PF00134;PF00169;PF00179;PF00226;PF00240;PF00249;PF00341;PF00350;PF00400;PF00413;PF00435;PF00452;PF00581;PF00594;PF00618;PF00622;PF00625;PF00640;PF00643;PF00651;PF00684;PF00688;PF00689;PF00690;PF00702;PF00757;PF00780;PF00786;PF00899;PF00969;PF00989;PF01030;PF01179;PF01336;PF01391;PF01476;PF01477;PF01833;PF01843;PF01909;PF02037;PF02145;PF02177;PF02210;PF02931;PF04005;PF04055;PF05773;PF05790;PF06920;PF07534;PF07645;PF07653;PF07679;PF08246;PF08447;PF10277;PF10409;PF10421;PF11717;PF12697;PF12924;PF12947;PF13589;PF13716;PF13855;PF14324;PF14429
Group	GO:0044260	cellular macromolecule metabolic process	1	4.00	4.88e-05	2.35e-04	130|248|1425|3527	PF00019;PF00025;PF00027;PF00041;PF00049;PF00054;PF00057;PF00076;PF00082;PF00096;PF00098;PF00102;PF00122;PF00125;PF00130;PF00133;PF00134;PF00169;PF00179;PF00200;PF00226;PF00240;PF00249;PF00254;PF00341;PF00383;PF00397;PF00400;PF00415;PF00452;PF00514;PF00581;PF00583;PF00594;PF00611;PF00622;PF00640;PF00643;PF00651;PF00684;PF00687;PF00688;PF00702;PF00757;PF00780;PF00786;PF00789;PF00899;PF00989;PF01030;PF01064;PF01336;PF01370;PF01448;PF01462;PF01480;PF01585;PF01753;PF01909;PF02023;PF02037;PF02148;PF02177;PF02185;PF02201;PF02210;PF02214;PF02225;PF02269;PF02709;PF02825;PF02845;PF02878;PF03062;PF03133;PF03147;PF03165;PF03256;PF03607;PF03828;PF04055;PF04137;PF04762;PF04810;PF05033;PF05485;PF05773;PF06325;PF07034;PF07500;PF07528;PF07645;PF07653;PF07679;PF07707;PF07719;PF08075;PF08210;PF08447;PF08662;PF08711;PF09409;PF10277;PF10409;PF11717;PF12171;PF12697;PF12796;PF12874;PF12895;PF12906;PF12924;PF13091;PF13242;PF13344;PF13415;PF13426;PF13589;PF13638;PF13646;PF13656;PF13691;PF13733;PF13831;PF13832;PF13855;PF13857;PF13920;PF13964;PF14324
Group	GO:0009889	regulation of biosynthetic process	1	3.67	2.92e-04	1.07e-03	67|248|646|3527	PF00019;PF00049;PF00076;PF00096;PF00098;PF00125;PF00130;PF00134;PF00169;PF00179;PF00249;PF00341;PF00389;PF00397;PF00400;PF00435;PF00514;PF00643;PF00651;PF00688;PF00757;PF00899;PF00989;PF01030;PF01064;PF01336;PF01352;PF01391;PF01448;PF01585;PF01753;PF01833;PF02023;PF02037;PF02177;PF02201;PF02826;PF03165;PF04762;PF05033;PF05773;PF07258;PF07500;PF07528;PF07645;PF07679;PF07719;PF08210;PF08447;PF08662;PF08711;PF09816;PF11717;PF12171;PF12756;PF12796;PF12895;PF12924;PF13415;PF13716;PF13831;PF13832;PF13854;PF13855;PF13857;PF13920;PF14324
Group	GO:0009056	catabolic process	1	3.25	1.24e-03	3.61e-03	56|248|543|3527	PF00019;PF00025;PF00049;PF00082;PF00098;PF00122;PF00134;PF00153;PF00179;PF00205;PF00226;PF00240;PF00350;PF00383;PF00397;PF00400;PF00452;PF00456;PF00583;PF00612;PF00622;PF00643;PF00688;PF00689;PF00690;PF00702;PF00789;PF00899;PF00970;PF01370;PF01391;PF01477;PF01546;PF01571;PF01597;PF01909;PF02148;PF02214;PF02825;PF02845;PF03256;PF03828;PF06472;PF07707;PF07728;PF08210;PF08246;PF08442;PF09409;PF10409;PF12697;PF12895;PF13589;PF13638;PF13646;PF13920
Group	GO:0001932	regulation of protein phosphorylation	2	10.21	3.57e-16	1.48e-14	45|248|169|3527	PF00019;PF00027;PF00041;PF00049;PF00057;PF00102;PF00134;PF00169;PF00226;PF00240;PF00341;PF00400;PF00415;PF00452;PF00581;PF00594;PF00610;PF00640;PF00688;PF00757;PF00778;PF00780;PF00786;PF01030;PF01064;PF01391;PF01403;PF01437;PF01585;PF02145;PF02177;PF02210;PF02218;PF02377;PF02931;PF04055;PF07525;PF07645;PF07653;PF07679;PF12796;PF12924;PF13716;PF13855;PF13920
Group	GO:0016477	cell migration	2	10.04	5.38e-16	2.02e-14	47|248|185|3527	PF00019;PF00041;PF00045;PF00052;PF00053;PF00054;PF00055;PF00057;PF00096;PF00102;PF00130;PF00200;PF00341;PF00397;PF00413;PF00435;PF00594;PF00611;PF00612;PF00618;PF00640;PF00688;PF00757;PF00778;PF01030;PF01064;PF01403;PF01437;PF01462;PF01833;PF02148;PF02185;PF02210;PF02214;PF03607;PF06297;PF06367;PF06371;PF06920;PF07645;PF07653;PF07679;PF08447;PF10409;PF12348;PF13855;PF14429
Group	GO:0060541	respiratory system development	2	10.59	4.03e-15	1.29e-13	30|248|82|3527	PF00019;PF00041;PF00045;PF00049;PF00057;PF00102;PF00130;PF00240;PF00341;PF00413;PF00435;PF00625;PF00640;PF00688;PF01064;PF01391;PF02037;PF02181;PF02828;PF03165;PF06367;PF06371;PF07645;PF07653;PF07679;PF08246;PF08447;PF10409;PF13855;PF13903
Group	GO:0030198	extracellular matrix organization	2	10.23	1.03e-13	2.79e-12	25|248|63|3527	PF00019;PF00041;PF00045;PF00052;PF00053;PF00054;PF00055;PF00057;PF00090;PF00093;PF00397;PF00413;PF00640;PF00688;PF01391;PF01421;PF02177;PF02210;PF02709;PF04810;PF07679;PF12924;PF13716;PF13733;PF13855
Group	GO:0051130	positive regulation of cellular component organization	2	9.61	1.31e-13	3.44e-12	32|248|104|3527	PF00019;PF00025;PF00041;PF00241;PF00249;PF00341;PF00397;PF00400;PF00452;PF00514;PF00594;PF00611;PF00625;PF00688;PF00786;PF01064;PF01391;PF01403;PF01437;PF01462;PF02181;PF02185;PF02210;PF03165;PF06367;PF06371;PF07653;PF07679;PF07719;PF12796;PF13091;PF13855
Group	GO:0007444	imaginal disc development	2	9.54	7.21e-13	1.72e-11	27|248|79|3527	PF00041;PF00045;PF00076;PF00096;PF00130;PF00397;PF00413;PF00435;PF00612;PF00625;PF00651;PF01064;PF01369;PF01400;PF01448;PF01476;PF01833;PF02037;PF03165;PF07534;PF07645;PF07653;PF07679;PF12796;PF13855;PF13920;PF14324
Group	GO:0035556	intracellular signal transduction	2	8.61	1.32e-12	3.05e-11	42|248|184|3527	PF00025;PF00027;PF00041;PF00049;PF00098;PF00122;PF00130;PF00134;PF00169;PF00240;PF00397;PF00400;PF00435;PF00452;PF00581;PF00610;PF00611;PF00612;PF00618;PF00625;PF00640;PF00643;PF00651;PF00689;PF00690;PF00702;PF00780;PF00786;PF01843;PF02145;PF02185;PF02759;PF07525;PF07645;PF07653;PF07679;PF08246;PF10277;PF10409;PF12763;PF13716;PF13855
Group	GO:0018193	peptidyl-amino acid modification	2	8.16	2.56e-11	5.17e-10	36|248|153|3527	PF00041;PF00054;PF00130;PF00169;PF00240;PF00249;PF00254;PF00341;PF00397;PF00400;PF00581;PF00583;PF00594;PF00611;PF00757;PF00899;PF01030;PF01462;PF01753;PF02210;PF02709;PF03062;PF03133;PF04810;PF05033;PF06325;PF07645;PF07679;PF07719;PF11717;PF12796;PF13646;PF13733;PF13831;PF13832;PF13855
Group	GO:2000145	regulation of cell motility	2	8.44	3.14e-11	6.20e-10	29|248|104|3527	PF00019;PF00041;PF00045;PF00055;PF00090;PF00093;PF00102;PF00130;PF00200;PF00341;PF00388;PF00413;PF00625;PF00688;PF00757;PF01030;PF01391;PF01403;PF01437;PF01833;PF02185;PF07645;PF07653;PF07679;PF08246;PF09279;PF10409;PF13716;PF13855
Group	GO:0051241	negative regulation of multicellular organismal process	2	8.82	3.66e-11	6.87e-10	23|248|67|3527	PF00019;PF00041;PF00102;PF00122;PF00169;PF00200;PF00240;PF00341;PF00594;PF00651;PF00688;PF00689;PF00690;PF00702;PF00969;PF01391;PF01699;PF02931;PF07525;PF07645;PF10409;PF12796;PF13857
Group	GO:0007552	metamorphosis	2	8.64	5.33e-11	9.77e-10	24|248|74|3527	PF00045;PF00076;PF00096;PF00102;PF00130;PF00397;PF00413;PF00435;PF00612;PF00651;PF01064;PF01369;PF01400;PF01448;PF01476;PF01833;PF03165;PF07534;PF07645;PF07679;PF10409;PF12796;PF13855;PF13920
Group	GO:0051640	organelle localization	2	8.32	6.35e-11	1.11e-09	28|248|100|3527	PF00130;PF00169;PF00350;PF00388;PF00400;PF00435;PF00612;PF00640;PF00651;PF00780;PF00786;PF01403;PF01843;PF02181;PF03645;PF04810;PF07707;PF07719;PF07728;PF08393;PF09279;PF12171;PF12473;PF12756;PF12774;PF12775;PF12780;PF13920
Group	GO:0043549	regulation of kinase activity	2	8.07	6.30e-11	1.11e-09	33|248|135|3527	PF00019;PF00027;PF00041;PF00049;PF00102;PF00134;PF00169;PF00240;PF00341;PF00400;PF00415;PF00581;PF00640;PF00688;PF00778;PF00780;PF00786;PF01391;PF01585;PF02145;PF02177;PF02210;PF02931;PF04055;PF07525;PF07645;PF07653;PF07679;PF12796;PF12924;PF13716;PF13855;PF13920
Group	GO:0002165	instar larval or pupal development	2	8.49	7.02e-11	1.20e-09	25|248|81|3527	PF00045;PF00076;PF00096;PF00102;PF00130;PF00397;PF00413;PF00435;PF00514;PF00612;PF00651;PF01064;PF01369;PF01400;PF01448;PF01476;PF01833;PF03165;PF07534;PF07645;PF07679;PF10409;PF12796;PF13855;PF13920
Group	GO:0051056	regulation of small GTPase mediated signal transduction	2	8.63	7.30e-11	1.23e-09	23|248|69|3527	PF00041;PF00130;PF00169;PF00610;PF00611;PF00612;PF00618;PF00651;PF00780;PF01369;PF01403;PF01437;PF01833;PF02145;PF02204;PF02214;PF06920;PF07653;PF07679;PF12796;PF13716;PF13855;PF14429
Group	GO:0009968	negative regulation of signal transduction	2	7.74	1.49e-10	2.40e-09	36|248|162|3527	PF00019;PF00041;PF00049;PF00057;PF00093;PF00096;PF00102;PF00130;PF00169;PF00249;PF00400;PF00514;PF00581;PF00640;PF00651;PF00683;PF00688;PF00778;PF01391;PF01448;PF01585;PF01833;PF02037;PF02145;PF02210;PF02214;PF03165;PF03226;PF07525;PF07645;PF07679;PF10409;PF12763;PF12796;PF13855;PF14324
Group	GO:0032270	positive regulation of cellular protein metabolic process	2	7.81	1.80e-10	2.85e-09	33|248|140|3527	PF00019;PF00041;PF00049;PF00057;PF00076;PF00134;PF00179;PF00240;PF00249;PF00341;PF00400;PF00594;PF00640;PF00688;PF00757;PF00778;PF00780;PF00786;PF01030;PF01064;PF01391;PF02204;PF02210;PF02218;PF02845;PF02931;PF07645;PF07653;PF07679;PF07719;PF12763;PF13855;PF14324
Group	GO:0007411	axon guidance	2	8.13	3.36e-10	5.20e-09	24|248|80|3527	PF00041;PF00052;PF00102;PF00397;PF00435;PF00625;PF00651;PF00778;PF00780;PF01064;PF01391;PF01400;PF01403;PF01437;PF01462;PF01833;PF02148;PF02177;PF02210;PF03165;PF07645;PF07679;PF12924;PF13855
Group	GO:0010740	positive regulation of intracellular protein kinase cascade	2	8.18	3.63e-10	5.52e-09	23|248|74|3527	PF00019;PF00041;PF00049;PF00122;PF00130;PF00179;PF00240;PF00341;PF00594;PF00688;PF00689;PF00690;PF00702;PF00757;PF00778;PF00780;PF01030;PF01391;PF02218;PF07653;PF07679;PF12763;PF13920
Group	GO:0009886	post-embryonic morphogenesis	2	7.94	5.15e-10	7.67e-09	25|248|88|3527	PF00045;PF00076;PF00096;PF00102;PF00130;PF00397;PF00413;PF00435;PF00452;PF00612;PF00651;PF01064;PF01369;PF01400;PF01448;PF01476;PF01833;PF03165;PF07534;PF07645;PF07679;PF10409;PF12796;PF13855;PF13920
Group	GO:0035239	tube morphogenesis	2	7.68	7.38e-10	1.06e-08	28|248|110|3527	PF00019;PF00045;PF00049;PF00090;PF00096;PF00130;PF00341;PF00400;PF00413;PF00435;PF00514;PF00625;PF00651;PF00688;PF00786;PF00989;PF01391;PF01403;PF01437;PF02145;PF03165;PF05033;PF07653;PF07679;PF07707;PF08246;PF08447;PF13855
Group	GO:0006508	proteolysis	2	7.32	7.39e-10	1.06e-08	37|248|179|3527	PF00040;PF00045;PF00057;PF00076;PF00082;PF00090;PF00134;PF00179;PF00200;PF00226;PF00240;PF00397;PF00400;PF00413;PF00452;PF00594;PF00612;PF00622;PF00643;PF00789;PF01400;PF01421;PF01546;PF02148;PF02214;PF02225;PF02825;PF02845;PF03256;PF07687;PF07707;PF08246;PF08516;PF12895;PF13589;PF13646;PF13920
Group	GO:0044057	regulation of system process	2	7.58	8.84e-10	1.25e-08	29|248|118|3527	PF00019;PF00027;PF00041;PF00102;PF00122;PF00130;PF00169;PF00254;PF00341;PF00435;PF00514;PF00618;PF00688;PF00689;PF00690;PF00702;PF01391;PF01699;PF01833;PF02210;PF02214;PF02931;PF03226;PF07653;PF07679;PF12796;PF13426;PF13855;PF13857
Group	GO:0042060	wound healing	2	7.74	1.35e-09	1.86e-08	24|248|85|3527	PF00024;PF00027;PF00041;PF00093;PF00122;PF00130;PF00169;PF00341;PF00435;PF00594;PF00618;PF00622;PF00643;PF00689;PF00690;PF00702;PF00757;PF00786;PF01030;PF06920;PF07653;PF07679;PF13716;PF14429
Group	GO:0034330	cell junction organization	2	7.86	1.86e-09	2.54e-08	21|248|67|3527	PF00019;PF00041;PF00052;PF00053;PF00055;PF00102;PF00130;PF00169;PF00435;PF00514;PF00625;PF00640;PF00688;PF00786;PF01391;PF02210;PF02828;PF07645;PF07653;PF07679;PF13903
Group	GO:0001763	morphogenesis of a branching structure	2	7.77	2.53e-09	3.38e-08	21|248|68|3527	PF00019;PF00045;PF00049;PF00090;PF00130;PF00341;PF00413;PF00435;PF00625;PF00688;PF00786;PF01064;PF01403;PF01437;PF01833;PF07645;PF07653;PF07679;PF08246;PF08447;PF13855
Group	GO:0051301	cell division	2	7.45	3.04e-09	3.99e-08	25|248|95|3527	PF00019;PF00025;PF00076;PF00096;PF00130;PF00134;PF00169;PF00241;PF00350;PF00435;PF00452;PF00514;PF00612;PF00640;PF00651;PF00688;PF00780;PF00786;PF01064;PF02181;PF03165;PF06367;PF06371;PF07707;PF13964
Group	GO:0006461	protein complex assembly	2	6.98	3.36e-09	4.35e-08	36|248|180|3527	PF00019;PF00025;PF00041;PF00093;PF00125;PF00130;PF00134;PF00169;PF00179;PF00350;PF00400;PF00452;PF00611;PF00622;PF00625;PF00643;PF00688;PF00757;PF00778;PF00969;PF01030;PF01064;PF01391;PF02148;PF02181;PF02214;PF03165;PF04695;PF06309;PF06367;PF06371;PF07645;PF07679;PF07719;PF12763;PF12947
Group	GO:0010975	regulation of neuron projection development	2	7.65	4.91e-09	6.25e-08	20|248|64|3527	PF00025;PF00041;PF00096;PF00200;PF00254;PF00435;PF00611;PF00780;PF01403;PF01437;PF01462;PF01833;PF02181;PF02931;PF06367;PF06371;PF07679;PF10409;PF12796;PF13855
Group	GO:0048569	post-embryonic organ development	2	7.31	6.12e-09	7.57e-08	24|248|91|3527	PF00045;PF00076;PF00096;PF00130;PF00249;PF00397;PF00413;PF00435;PF00452;PF00612;PF00651;PF01064;PF01369;PF01400;PF01448;PF01476;PF01833;PF03165;PF07534;PF07645;PF07679;PF12796;PF13855;PF13920
Group	GO:0007610	behavior	2	6.96	6.22e-09	7.57e-08	32|248|151|3527	PF00027;PF00057;PF00076;PF00096;PF00122;PF00130;PF00200;PF00397;PF00435;PF00612;PF00625;PF00640;PF00651;PF00689;PF00690;PF00702;PF00970;PF00989;PF01369;PF01421;PF01465;PF01699;PF02177;PF02210;PF02214;PF02931;PF07653;PF08516;PF12796;PF12924;PF13716;PF13855
Group	GO:0048737	imaginal disc-derived appendage development	2	7.63	6.90e-09	8.25e-08	19|248|59|3527	PF00076;PF00096;PF00130;PF00397;PF00435;PF00612;PF00651;PF01064;PF01369;PF01400;PF01448;PF01476;PF01833;PF03165;PF07534;PF07645;PF12796;PF13855;PF13920
Group	GO:0010562	positive regulation of phosphorus metabolic process	2	7.19	7.70e-09	9.06e-08	25|248|99|3527	PF00019;PF00041;PF00049;PF00054;PF00057;PF00134;PF00240;PF00341;PF00594;PF00640;PF00688;PF00778;PF00780;PF00786;PF01064;PF01391;PF01403;PF02210;PF02218;PF02931;PF07645;PF07653;PF07679;PF12763;PF13855
Group	GO:0060560	developmental growth involved in morphogenesis	2	7.53	9.47e-09	1.10e-07	19|248|60|3527	PF00019;PF00041;PF00057;PF00130;PF00625;PF00688;PF00786;PF01064;PF01391;PF01843;PF02177;PF02828;PF03607;PF07653;PF07679;PF12796;PF12924;PF13855;PF13857
Group	GO:0031329	regulation of cellular catabolic process	2	7.01	1.04e-08	1.19e-07	27|248|115|3527	PF00027;PF00041;PF00076;PF00130;PF00169;PF00226;PF00240;PF00400;PF00514;PF00610;PF00611;PF00612;PF00618;PF00778;PF00780;PF00789;PF01403;PF01437;PF02145;PF02148;PF02204;PF06920;PF07653;PF12697;PF13716;PF13855;PF14429
Group	GO:0032446	protein modification by small protein conjugation	2	6.96	1.27e-08	1.43e-07	27|248|116|3527	PF00179;PF00240;PF00397;PF00415;PF00514;PF00622;PF00643;PF00651;PF00899;PF02037;PF02148;PF02201;PF02214;PF02225;PF02825;PF02845;PF03256;PF05773;PF07707;PF07719;PF12796;PF12895;PF12906;PF13857;PF13920;PF13964;PF14324
Group	GO:0030097	hemopoiesis	2	6.98	1.39e-08	1.55e-07	26|248|109|3527	PF00019;PF00041;PF00096;PF00102;PF00130;PF00153;PF00169;PF00249;PF00341;PF00452;PF00514;PF00612;PF00643;PF00651;PF00688;PF00780;PF02037;PF02218;PF04055;PF05790;PF07645;PF07679;PF12796;PF13855;PF13857;PF14324
Group	GO:0010769	regulation of cell morphogenesis involved in differentiation	2	7.24	2.34e-08	2.57e-07	19|248|63|3527	PF00019;PF00041;PF00200;PF00435;PF00514;PF00688;PF00780;PF01403;PF01437;PF01462;PF01833;PF02181;PF02210;PF02931;PF03165;PF06367;PF06371;PF07679;PF13855
Group	GO:0006468	protein phosphorylation	2	6.65	2.96e-08	3.15e-07	29|248|136|3527	PF00019;PF00027;PF00041;PF00049;PF00130;PF00134;PF00169;PF00200;PF00240;PF00341;PF00611;PF00640;PF00688;PF00757;PF00780;PF00786;PF00989;PF01030;PF01064;PF02177;PF02185;PF03165;PF03607;PF07645;PF07653;PF07679;PF12924;PF13426;PF13855
Group	GO:0051347	positive regulation of transferase activity	2	7.02	3.02e-08	3.18e-07	21|248|77|3527	PF00019;PF00041;PF00049;PF00057;PF00134;PF00169;PF00240;PF00341;PF00400;PF00640;PF00688;PF00778;PF00780;PF00786;PF01391;PF02210;PF02931;PF07645;PF07653;PF07679;PF13855
Group	GO:0001558	regulation of cell growth	2	7.04	3.60e-08	3.73e-07	20|248|71|3527	PF00019;PF00041;PF00134;PF00179;PF00200;PF00226;PF00435;PF00640;PF00643;PF00688;PF00757;PF01030;PF01403;PF01437;PF01462;PF02210;PF07679;PF10409;PF12796;PF13855
