###################################################################################################################################################################
#Enrichment results using 'Biological Process from Gene Ontology (GO)', created by dcGO Enrichment at 22/08/2016 13:02:37 (day/month/year hour:min:sec)
#Citation: Fang H, Gough J. (2012) dcGO: database of domain-centric ontologies on functions, phenotypes, diseases and more. Nucleic Acids Res (PubMed ID: 23161684)
###################################################################################################################################################################
#
#'GroupID' column: group id (by default 'Group' for single group);
#'GO ID' column: the identifier of ontological terms;
#'GO term' column: the name of ontological terms;
#'xxxx (four levels)' column: term specificity (only appear when using slim version of the ontology; 1 for highly general, 2 for general, 3 for specific, and 4 for highly specific);
#'Z-score' column: Z-score being calculated based on hypergeometric distribution;
#'P-value' column: P-value being calculated based on hypergeometric distribution;
#'FDR' column: FDR used to assess the statistical significance of term enrichments;
#'#Domains (Overlaps|Group|Term|Background)' column: the number of domains, i.e., 'Overlaps' for the number of domains in the input group but also being annotated by the term; 'Group' for the number of domains in the input group (also annotatable by the ontology); 'Term' for the number of domains being annotated by the term; 'Backgroud' for the number of domains that are annotatable by the ontology.
#'Annotated domains' column: a list of semicolon-separated domains in the input group but also being annotated by the term.
#
GroupID	GO ID	GO term	PFAM slim (four levels)	Z-score	P-value	FDR	#Domains (Overlaps|Group|Term|Background)	Annotated domains
Group	GO:0007292	female gamete generation	2	5.44	1.45e-04	4.02e-04	7|55|76|3527	PF00028;PF00071;PF00106;PF00225;PF00435;PF07653;PF07679
Group	GO:0016049	cell growth	2	5.71	1.58e-04	4.33e-04	6|55|54|3527	PF00041;PF00071;PF00621;PF07679;PF12796;PF13857
Group	GO:0045165	cell fate commitment	2	5.16	1.57e-04	4.33e-04	8|55|103|3527	PF00096;PF00249;PF00435;PF00621;PF00625;PF02828;PF07653;PF07679
Group	GO:0034762	regulation of transmembrane transport	2	5.25	2.00e-04	5.16e-04	7|55|80|3527	PF00225;PF00625;PF01391;PF02210;PF07653;PF12796;PF13499
Group	GO:0030031	cell projection assembly	2	5.51	2.14e-04	5.46e-04	6|55|57|3527	PF00028;PF00041;PF00071;PF00102;PF00225;PF00621
Group	GO:0030900	forebrain development	2	5.20	2.16e-04	5.46e-04	7|55|81|3527	PF00041;PF00057;PF00096;PF00249;PF01462;PF02210;PF07679
Group	GO:0048732	gland development	2	5.20	2.16e-04	5.46e-04	7|55|81|3527	PF00041;PF00096;PF00102;PF00702;PF01391;PF02210;PF07679
Group	GO:0050890	cognition	2	5.44	2.36e-04	5.91e-04	6|55|58|3527	PF00057;PF00071;PF00702;PF02210;PF02931;PF07653
Group	GO:0051494	negative regulation of cytoskeleton organization	2	5.80	2.60e-04	6.42e-04	5|55|38|3527	PF00041;PF00435;PF00621;PF07653;PF12796
Group	GO:0048737	imaginal disc-derived appendage development	2	5.38	2.60e-04	6.42e-04	6|55|59|3527	PF00096;PF00435;PF00621;PF01369;PF01448;PF12796
Group	GO:0030155	regulation of cell adhesion	2	5.07	2.72e-04	6.67e-04	7|55|84|3527	PF00041;PF00102;PF01369;PF01391;PF01421;PF07653;PF07679
Group	GO:0042060	wound healing	2	5.03	2.93e-04	6.98e-04	7|55|85|3527	PF00041;PF00071;PF00225;PF00435;PF00702;PF07653;PF07679
Group	GO:0007519	skeletal muscle tissue development	2	5.26	3.13e-04	7.41e-04	6|55|61|3527	PF00041;PF00625;PF01369;PF07679;PF12796;PF13857
Group	GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	2	4.99	3.15e-04	7.41e-04	7|55|86|3527	PF00041;PF00071;PF00388;PF00621;PF07653;PF07679;PF09279
Group	GO:0001654	eye development	2	4.78	3.19e-04	7.45e-04	8|55|114|3527	PF00028;PF00041;PF00071;PF00096;PF00102;PF02037;PF02210;PF07679
Group	GO:0007015	actin filament organization	2	5.15	3.73e-04	8.67e-04	6|55|63|3527	PF00028;PF00071;PF00625;PF07653;PF12796;PF13499
Group	GO:0051216	cartilage development	2	5.36	4.70e-04	1.03e-03	5|55|43|3527	PF00054;PF00057;PF01391;PF02210;PF07679
Group	GO:0060348	bone development	2	5.36	4.70e-04	1.03e-03	5|55|43|3527	PF00054;PF00057;PF01391;PF02210;PF07679
Group	GO:0002252	immune effector process	2	4.74	4.78e-04	1.04e-03	7|55|92|3527	PF00041;PF00057;PF00071;PF00090;PF00102;PF01391;PF07679
Group	GO:0043244	regulation of protein complex disassembly	2	5.85	5.25e-04	1.13e-03	4|55|25|3527	PF00041;PF00225;PF00435;PF00621
Group	GO:0032409	regulation of transporter activity	2	5.28	5.24e-04	1.13e-03	5|55|44|3527	PF00625;PF02210;PF07653;PF12796;PF13499
Group	GO:0001763	morphogenesis of a branching structure	2	4.88	5.67e-04	1.17e-03	6|55|68|3527	PF00090;PF00435;PF00625;PF07653;PF07679;PF08447
Group	GO:0021700	developmental maturation	2	4.78	6.63e-04	1.34e-03	6|55|70|3527	PF00028;PF00041;PF00071;PF00435;PF07679;PF12796
Group	GO:0016311	dephosphorylation	2	5.06	7.15e-04	1.41e-03	5|55|47|3527	PF00041;PF00102;PF00702;PF07679;PF13499
Group	GO:0048705	skeletal system morphogenesis	2	5.06	7.15e-04	1.41e-03	5|55|47|3527	PF00054;PF00057;PF01391;PF02210;PF07679
Group	GO:0001558	regulation of cell growth	2	4.73	7.15e-04	1.41e-03	6|55|71|3527	PF00041;PF00435;PF01462;PF02210;PF07679;PF12796
Group	GO:0071495	cellular response to endogenous stimulus	2	4.36	6.99e-04	1.41e-03	8|55|128|3527	PF00041;PF00071;PF00102;PF00249;PF01179;PF01391;PF07653;PF07679
Group	GO:0072507	divalent inorganic cation homeostasis	2	4.69	7.71e-04	1.51e-03	6|55|72|3527	PF00041;PF00102;PF00388;PF00702;PF02931;PF09279
Group	GO:0045765	regulation of angiogenesis	2	4.99	7.88e-04	1.53e-03	5|55|48|3527	PF00041;PF00071;PF00090;PF00102;PF12947
Group	GO:0048562	embryonic organ morphogenesis	2	4.99	7.88e-04	1.53e-03	5|55|48|3527	PF00028;PF00054;PF00702;PF02210;PF07679
Group	GO:0000278	mitotic cell cycle	2	4.28	8.16e-04	1.57e-03	8|55|131|3527	PF00225;PF02037;PF07679;PF07728;PF08393;PF12774;PF12775;PF12780
Group	GO:0000279	M phase	2	4.23	9.02e-04	1.71e-03	8|55|133|3527	PF00225;PF00621;PF07679;PF08393;PF12775;PF12780;PF12796;PF13857
Group	GO:0001568	blood vessel development	2	4.35	9.46e-04	1.75e-03	7|55|103|3527	PF00090;PF00102;PF00106;PF02037;PF02210;PF07679;PF12796
Group	GO:0007548	sex differentiation	2	4.55	9.59e-04	1.76e-03	6|55|75|3527	PF00041;PF00096;PF00125;PF01421;PF01462;PF07679
Group	GO:0001738	morphogenesis of a polarized epithelium	2	5.23	1.07e-03	1.96e-03	4|55|30|3527	PF00028;PF00625;PF02210;PF02828
Group	GO:0006955	immune response	2	4.05	1.26e-03	2.26e-03	8|55|140|3527	PF00041;PF00057;PF00071;PF00090;PF01391;PF07679;PF12796;PF13499
Group	GO:0032880	regulation of protein localization	2	4.34	1.35e-03	2.40e-03	6|55|80|3527	PF00071;PF00225;PF01391;PF02210;PF12796;PF13499
Group	GO:0032970	regulation of actin filament-based process	2	4.54	1.47e-03	2.58e-03	5|55|55|3527	PF00041;PF00071;PF00621;PF07653;PF12796
Group	GO:0046903	secretion	2	4.10	1.47e-03	2.58e-03	7|55|111|3527	PF00041;PF00071;PF00702;PF02210;PF02828;PF02931;PF07679
Group	GO:0040029	regulation of gene expression, epigenetic	2	4.26	1.53e-03	2.67e-03	6|55|82|3527	PF00096;PF00125;PF00225;PF12796;PF13638;PF13857
Group	GO:0030003	cellular cation homeostasis	2	4.07	1.55e-03	2.69e-03	7|55|112|3527	PF00041;PF00102;PF00388;PF00702;PF02931;PF09279;PF13499
Group	GO:0008283	cell proliferation	2	3.93	1.59e-03	2.73e-03	8|55|145|3527	PF00041;PF00096;PF00102;PF00249;PF00625;PF07653;PF07679;PF12874
Group	GO:0007369	gastrulation	2	4.49	1.60e-03	2.74e-03	5|55|56|3527	PF00102;PF00435;PF00583;PF00621;PF13499
Group	GO:0035556	intracellular signal transduction	2	3.75	1.86e-03	3.14e-03	9|55|184|3527	PF00041;PF00071;PF00435;PF00621;PF00625;PF00702;PF07653;PF07679;PF13499
Group	GO:0007422	peripheral nervous system development	2	4.74	1.94e-03	3.24e-03	4|55|35|3527	PF00041;PF00621;PF01421;PF07679
Group	GO:0051235	maintenance of location	2	4.74	1.94e-03	3.24e-03	4|55|35|3527	PF00225;PF00435;PF00702;PF12796
Group	GO:0007498	mesoderm development	2	4.65	2.15e-03	3.55e-03	4|55|36|3527	PF00435;PF00621;PF13426;PF13499
Group	GO:0051606	detection of stimulus	2	4.27	2.18e-03	3.57e-03	5|55|60|3527	PF00028;PF07679;PF12796;PF13499;PF13857
Group	GO:0007186	G-protein coupled receptor signaling pathway	2	4.27	2.18e-03	3.57e-03	5|55|60|3527	PF00057;PF00106;PF00388;PF02931;PF09279
Group	GO:0016569	covalent chromatin modification	2	3.87	2.21e-03	3.59e-03	7|55|119|3527	PF00225;PF00249;PF00583;PF01448;PF12796;PF13415;PF13857
Group	GO:0048608	reproductive structure development	2	3.82	2.43e-03	3.93e-03	7|55|121|3527	PF00041;PF00071;PF00125;PF00225;PF00249;PF01421;PF07679
Group	GO:0055065	metal ion homeostasis	2	3.89	2.77e-03	4.40e-03	6|55|92|3527	PF00041;PF00102;PF00388;PF00702;PF02931;PF09279
Group	GO:0050817	coagulation	2	4.07	2.91e-03	4.47e-03	5|55|64|3527	PF00041;PF00071;PF00225;PF00702;PF07679
Group	GO:0071310	cellular response to organic substance	2	3.42	3.08e-03	4.71e-03	10|55|237|3527	PF00041;PF00071;PF00102;PF00249;PF00583;PF01179;PF01391;PF07653;PF07679;PF13499
Group	GO:0019216	regulation of lipid metabolic process	2	3.94	3.55e-03	5.34e-03	5|55|67|3527	PF00041;PF00071;PF01391;PF07653;PF07679
Group	GO:0055123	digestive system development	2	4.19	3.82e-03	5.66e-03	4|55|42|3527	PF00041;PF00096;PF00621;PF07679
Group	GO:0051240	positive regulation of multicellular organismal process	2	3.70	3.81e-03	5.66e-03	6|55|98|3527	PF00054;PF00702;PF01391;PF02210;PF07679;PF12796
Group	GO:0045597	positive regulation of cell differentiation	2	3.70	3.81e-03	5.66e-03	6|55|98|3527	PF00041;PF00090;PF00096;PF01391;PF07679;PF12796
Group	GO:0045892	negative regulation of transcription, DNA-dependent	2	3.54	3.97e-03	5.84e-03	7|55|132|3527	PF00096;PF00125;PF00225;PF01448;PF07679;PF12796;PF13415
Group	GO:0048638	regulation of developmental growth	2	3.85	4.04e-03	5.91e-03	5|55|69|3527	PF00435;PF00621;PF01462;PF02210;PF07679
Group	GO:0060173	limb development	2	4.12	4.16e-03	6.07e-03	4|55|43|3527	PF00057;PF00096;PF01448;PF07679
Group	GO:0008213	protein alkylation	2	4.06	4.53e-03	6.55e-03	4|55|44|3527	PF00071;PF00225;PF12796;PF13857
Group	GO:0006357	regulation of transcription from RNA polymerase II promoter	2	3.34	4.80e-03	6.91e-03	8|55|173|3527	PF00435;PF02037;PF07500;PF07679;PF08447;PF12796;PF13415;PF13857
Group	GO:0030705	cytoskeleton-dependent intracellular transport	2	3.99	4.91e-03	7.05e-03	4|55|45|3527	PF00071;PF00225;PF00435;PF08447
Group	GO:0008038	neuron recognition	2	4.46	5.10e-03	7.20e-03	3|55|23|3527	PF00041;PF00435;PF07679
Group	GO:0008544	epidermis development	2	3.65	5.45e-03	7.61e-03	5|55|74|3527	PF00249;PF00702;PF01391;PF07679;PF12796
Group	GO:0051052	regulation of DNA metabolic process	2	3.65	5.45e-03	7.61e-03	5|55|74|3527	PF00225;PF00249;PF01391;PF02037;PF07679
Group	GO:0010740	positive regulation of intracellular protein kinase cascade	2	3.65	5.45e-03	7.61e-03	5|55|74|3527	PF00041;PF00702;PF01391;PF07653;PF07679
Group	GO:0009725	response to hormone stimulus	2	3.29	6.17e-03	8.50e-03	7|55|143|3527	PF00041;PF00102;PF00249;PF00388;PF01391;PF07653;PF09279
Group	GO:0007283	spermatogenesis	2	3.50	6.82e-03	9.33e-03	5|55|78|3527	PF00041;PF01421;PF02037;PF07679;PF12796
Group	GO:0036058	filtration diaphragm assembly	3	13.93	4.14e-08	5.85e-07	5|55|8|3527	PF00041;PF00102;PF00625;PF07653;PF07679
Group	GO:0040023	establishment of nucleus localization	3	10.02	4.94e-07	4.25e-06	6|55|21|3527	PF00435;PF07728;PF08393;PF12774;PF12775;PF12780
Group	GO:0035001	dorsal trunk growth, open tracheal system	3	12.88	7.76e-07	5.96e-06	4|55|6|3527	PF00057;PF00625;PF02828;PF07653
Group	GO:0035147	branch fusion, open tracheal system	3	11.88	1.79e-06	1.24e-05	4|55|7|3527	PF00435;PF00625;PF07653;PF08447
Group	GO:0070050	neuron homeostasis	3	11.88	1.79e-06	1.24e-05	4|55|7|3527	PF00041;PF07679;PF12796;PF13857
Group	GO:0060761	negative regulation of response to cytokine stimulus	3	11.07	3.54e-06	2.12e-05	4|55|8|3527	PF00041;PF00102;PF01391;PF02210
Group	GO:0001959	regulation of cytokine-mediated signaling pathway	3	9.33	1.61e-05	7.39e-05	4|55|11|3527	PF00041;PF00102;PF01391;PF02210
Group	GO:0060438	trachea development	3	9.33	1.61e-05	7.39e-05	4|55|11|3527	PF00057;PF00625;PF01391;PF07653
Group	GO:0050852	T cell receptor signaling pathway	3	8.51	3.41e-05	1.37e-04	4|55|13|3527	PF00041;PF00388;PF00625;PF09279
Group	GO:0007520	myoblast fusion	3	8.51	3.41e-05	1.37e-04	4|55|13|3527	PF00041;PF01369;PF07679;PF12796
Group	GO:0048036	central complex development	3	10.55	3.51e-05	1.38e-04	3|55|5|3527	PF00041;PF00102;PF07679
Group	GO:0045161	neuronal ion channel clustering	3	10.55	3.51e-05	1.38e-04	3|55|5|3527	PF00041;PF00435;PF07679
Group	GO:0001539	ciliary or flagellar motility	3	7.30	3.93e-05	1.51e-04	5|55|26|3527	PF07728;PF08393;PF12774;PF12775;PF12780
Group	GO:0034332	adherens junction organization	3	8.17	4.72e-05	1.72e-04	4|55|14|3527	PF00028;PF00625;PF07653;PF07679
Group	GO:0007601	visual perception	3	7.14	4.77e-05	1.72e-04	5|55|27|3527	PF00106;PF00625;PF02931;PF13499;PF13857
Group	GO:0072659	protein localization to plasma membrane	3	7.86	6.36e-05	2.17e-04	4|55|15|3527	PF00071;PF01391;PF02210;PF12796
Group	GO:0038007	netrin-activated signaling pathway	3	9.58	6.95e-05	2.27e-04	3|55|6|3527	PF00041;PF00090;PF07679
Group	GO:0045838	positive regulation of membrane potential	3	9.58	6.95e-05	2.27e-04	3|55|6|3527	PF02210;PF07653;PF12796
Group	GO:0045834	positive regulation of lipid metabolic process	3	6.84	6.85e-05	2.27e-04	5|55|29|3527	PF00041;PF00071;PF01391;PF07653;PF07679
Group	GO:0046331	lateral inhibition	3	7.58	8.39e-05	2.60e-04	4|55|16|3527	PF00621;PF00625;PF02828;PF07653
Group	GO:0043551	regulation of phosphatidylinositol 3-kinase activity	3	7.58	8.39e-05	2.60e-04	4|55|16|3527	PF00041;PF00071;PF07653;PF07679
Group	GO:0035150	regulation of tube size	3	7.58	8.39e-05	2.60e-04	4|55|16|3527	PF00057;PF00625;PF02828;PF07653
Group	GO:0010923	negative regulation of phosphatase activity	3	7.33	1.08e-04	3.22e-04	4|55|17|3527	PF00028;PF00625;PF07653;PF13499
Group	GO:0051302	regulation of cell division	3	7.09	1.38e-04	3.86e-04	4|55|18|3527	PF00071;PF00225;PF00621;PF07679
Group	GO:0007224	smoothened signaling pathway	3	7.09	1.38e-04	3.86e-04	4|55|18|3527	PF00041;PF00096;PF00225;PF07679
Group	GO:0006911	phagocytosis, engulfment	3	6.88	1.73e-04	4.65e-04	4|55|19|3527	PF00102;PF00106;PF00249;PF01448
Group	GO:0031345	negative regulation of cell projection organization	3	6.88	1.73e-04	4.65e-04	4|55|19|3527	PF00041;PF00096;PF01462;PF02210
Group	GO:0045196	establishment or maintenance of neuroblast polarity	3	8.21	1.90e-04	4.97e-04	3|55|8|3527	PF00625;PF02828;PF07653
Group	GO:0034121	regulation of toll-like receptor signaling pathway	3	8.21	1.90e-04	4.97e-04	3|55|8|3527	PF00041;PF07679;PF12796
Group	GO:0060997	dendritic spine morphogenesis	3	8.21	1.90e-04	4.97e-04	3|55|8|3527	PF00041;PF07653;PF12796
Group	GO:0016332	establishment or maintenance of polarity of embryonic epithelium	3	8.21	1.90e-04	4.97e-04	3|55|8|3527	PF00625;PF02828;PF07653
Group	GO:0045186	zonula adherens assembly	3	7.70	2.82e-04	6.78e-04	3|55|9|3527	PF00435;PF02828;PF07653
Group	GO:0001964	startle response	3	7.70	2.82e-04	6.78e-04	3|55|9|3527	PF00028;PF00096;PF02931
Group	GO:0016339	calcium-dependent cell-cell adhesion	3	7.70	2.82e-04	6.78e-04	3|55|9|3527	PF00028;PF00702;PF02210
Group	GO:0016525	negative regulation of angiogenesis	3	6.15	3.76e-04	8.68e-04	4|55|23|3527	PF00041;PF00090;PF00102;PF12947
Group	GO:0051567	histone H3-K9 methylation	3	7.27	3.99e-04	8.91e-04	3|55|10|3527	PF00225;PF12796;PF13857
Group	GO:0050974	detection of mechanical stimulus involved in sensory perception	3	7.27	3.99e-04	8.91e-04	3|55|10|3527	PF00028;PF07679;PF12796
Group	GO:0007442	hindgut morphogenesis	3	7.27	3.99e-04	8.91e-04	3|55|10|3527	PF00096;PF00621;PF07679
Group	GO:0051645	Golgi localization	3	7.27	3.99e-04	8.91e-04	3|55|10|3527	PF00388;PF09279;PF13499
Group	GO:0060047	heart contraction	3	7.27	3.99e-04	8.91e-04	3|55|10|3527	PF07679;PF12796;PF13499
Group	GO:0050805	negative regulation of synaptic transmission	3	6.89	5.42e-04	1.13e-03	3|55|11|3527	PF01391;PF12796;PF13857
Group	GO:0060151	peroxisome localization	3	6.89	5.42e-04	1.13e-03	3|55|11|3527	PF00388;PF09279;PF13499
Group	GO:0048645	organ formation	3	6.89	5.42e-04	1.13e-03	3|55|11|3527	PF00041;PF00225;PF07679
Group	GO:0030032	lamellipodium assembly	3	6.89	5.42e-04	1.13e-03	3|55|11|3527	PF00041;PF00102;PF00621
Group	GO:0019233	sensory perception of pain	3	6.89	5.42e-04	1.13e-03	3|55|11|3527	PF00625;PF02931;PF07653
Group	GO:0035020	regulation of Rac protein signal transduction	3	6.89	5.42e-04	1.13e-03	3|55|11|3527	PF00041;PF00071;PF07679
Group	GO:0051017	actin filament bundle assembly	3	5.71	6.13e-04	1.25e-03	4|55|26|3527	PF00071;PF07653;PF12796;PF13499
Group	GO:0001708	cell fate specification	3	5.71	6.13e-04	1.25e-03	4|55|26|3527	PF00096;PF00249;PF00625;PF07653
Group	GO:0040003	chitin-based cuticle development	3	6.56	7.15e-04	1.41e-03	3|55|12|3527	PF00625;PF02828;PF07653
Group	GO:0042552	myelination	3	5.46	8.21e-04	1.58e-03	4|55|28|3527	PF00041;PF01421;PF02023;PF07679
Group	GO:0090130	tissue migration	3	6.27	9.19e-04	1.71e-03	3|55|13|3527	PF00621;PF07679;PF08447
Group	GO:0050885	neuromuscular process controlling balance	3	6.27	9.19e-04	1.71e-03	3|55|13|3527	PF00028;PF07653;PF12796
Group	GO:0030177	positive regulation of Wnt receptor signaling pathway	3	6.27	9.19e-04	1.71e-03	3|55|13|3527	PF01391;PF02825;PF07679
Group	GO:0035265	organ growth	3	6.27	9.19e-04	1.71e-03	3|55|13|3527	PF02037;PF07679;PF12796
Group	GO:0072002	Malpighian tubule development	3	6.27	9.19e-04	1.71e-03	3|55|13|3527	PF00621;PF07679;PF12796
Group	GO:0035335	peptidyl-tyrosine dephosphorylation	3	6.01	1.16e-03	2.08e-03	3|55|14|3527	PF00041;PF00102;PF07679
Group	GO:0032088	negative regulation of NF-kappaB transcription factor activity	3	6.01	1.16e-03	2.08e-03	3|55|14|3527	PF07258;PF12796;PF13499
Group	GO:0060079	regulation of excitatory postsynaptic membrane potential	3	6.01	1.16e-03	2.08e-03	3|55|14|3527	PF02210;PF07653;PF12796
Group	GO:0061318	renal filtration cell differentiation	3	5.78	1.43e-03	2.52e-03	3|55|15|3527	PF00041;PF00102;PF07679
Group	GO:0050777	negative regulation of immune response	3	5.78	1.43e-03	2.52e-03	3|55|15|3527	PF00041;PF00102;PF07679
Group	GO:1901185	negative regulation of ERBB signaling pathway	3	5.56	1.74e-03	2.95e-03	3|55|16|3527	PF00041;PF01448;PF07679
Group	GO:0002028	regulation of sodium ion transport	3	5.56	1.74e-03	2.95e-03	3|55|16|3527	PF00435;PF00702;PF13499
Group	GO:0050920	regulation of chemotaxis	3	5.37	2.09e-03	3.46e-03	3|55|17|3527	PF00625;PF02210;PF07653
Group	GO:0033205	cell cycle cytokinesis	3	5.37	2.09e-03	3.46e-03	3|55|17|3527	PF00071;PF00225;PF00621
Group	GO:0022405	hair cycle process	3	5.19	2.48e-03	3.96e-03	3|55|18|3527	PF01391;PF02210;PF07679
Group	GO:0018209	peptidyl-serine modification	3	5.19	2.48e-03	3.96e-03	3|55|18|3527	PF01462;PF02210;PF03062
Group	GO:0007435	salivary gland morphogenesis	3	5.19	2.48e-03	3.96e-03	3|55|18|3527	PF00102;PF01391;PF07679
Group	GO:0042476	odontogenesis	3	5.02	2.91e-03	4.47e-03	3|55|19|3527	PF00096;PF01391;PF07679
Group	GO:0007338	single fertilization	3	5.02	2.91e-03	4.47e-03	3|55|19|3527	PF00388;PF02931;PF09279
Group	GO:0007391	dorsal closure	3	5.02	2.91e-03	4.47e-03	3|55|19|3527	PF00071;PF00625;PF12796
Group	GO:0032506	cytokinetic process	3	5.02	2.91e-03	4.47e-03	3|55|19|3527	PF00071;PF00225;PF00621
Group	GO:0021536	diencephalon development	3	5.02	2.91e-03	4.47e-03	3|55|19|3527	PF00096;PF00249;PF07679
Group	GO:0009636	response to toxin	3	5.02	2.91e-03	4.47e-03	3|55|19|3527	PF00702;PF02931;PF08447
Group	GO:0032102	negative regulation of response to external stimulus	3	4.86	3.39e-03	5.14e-03	3|55|20|3527	PF00041;PF01391;PF07679
Group	GO:0006956	complement activation	3	4.86	3.39e-03	5.14e-03	3|55|20|3527	PF00057;PF00090;PF01391
Group	GO:0031348	negative regulation of defense response	3	4.72	3.91e-03	5.78e-03	3|55|21|3527	PF00041;PF01391;PF07679
Group	GO:0007416	synapse assembly	3	4.59	4.48e-03	6.51e-03	3|55|22|3527	PF00028;PF02210;PF07653
Group	GO:0042157	lipoprotein metabolic process	3	4.46	5.10e-03	7.20e-03	3|55|23|3527	PF00057;PF03062;PF12796
Group	GO:0048580	regulation of post-embryonic development	3	4.46	5.10e-03	7.20e-03	3|55|23|3527	PF00125;PF00225;PF00249
Group	GO:0030010	establishment of cell polarity	3	4.46	5.10e-03	7.20e-03	3|55|23|3527	PF00041;PF00621;PF01369
Group	GO:0008277	regulation of G-protein coupled receptor protein signaling pathway	3	4.34	5.76e-03	7.97e-03	3|55|24|3527	PF00388;PF09279;PF13857
Group	GO:0031056	regulation of histone modification	3	4.23	6.47e-03	8.89e-03	3|55|25|3527	PF00096;PF00249;PF02037
Group	GO:0010389	regulation of G2/M transition of mitotic cell cycle	3	4.12	7.24e-03	9.83e-03	3|55|26|3527	PF00225;PF01448;PF02037
Group	GO:0042472	inner ear morphogenesis	3	4.12	7.24e-03	9.83e-03	3|55|26|3527	PF00028;PF00702;PF07679
Group	GO:0034122	negative regulation of toll-like receptor signaling pathway	4	11.86	1.42e-05	6.87e-05	3|55|4|3527	PF00041;PF07679;PF12796
