Tumor	GeneSet	pval	fdr5	OR	SwitchedGenes
coad	HISTONE_MODIFICATION	1.0	1.0	0.0	
coad	RESPONSE_TO_CHEMICAL_STIMULUS	0.11914846790239927	0.46377352723767457	2.1947492163009406	AMFR,DNAJB2,LATS1,NR1I2
coad	PROGRAMMED_CELL_DEATH	0.005674408115693387	0.06501925965898672	2.933757286698463	AKT1,CASP8,DOCK1,FASLG,FOXO3,PDCD1,PIM1,PPP1R13B,PROC
coad	EPITHELIAL_CELL_DIFFERENTIATION	1.0	1.0	0.0	
coad	OVULATION_CYCLE	1.0	1.0	0.0	
coad	NEUROTRANSMITTER_SECRETION	1.0	1.0	0.0	
coad	NEGATIVE_REGULATION_OF_ANGIOGENESIS	1.0	1.0	0.0	
coad	NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	0.26260001471203936	0.7126480662415542	3.4063625450180073	ARHGEF2
coad	CELL_MIGRATION	0.4450836278228919	1.0	1.7300229182582123	LAMB1
coad	LIPID_METABOLIC_PROCESS	0.30304022671439373	0.7911651488587811	1.7249110870573683	LDLR,NR1I2,SREBF1,SREBF2
coad	FATTY_ACID_BIOSYNTHETIC_PROCESS	1.0	1.0	0.0	
coad	REGULATION_OF_RESPONSE_TO_STIMULUS	0.3292246525573849	0.8383035134563043	2.5757438110379285	POLH
coad	RESPONSE_TO_ENDOGENOUS_STIMULUS	0.005997657798088907	0.06720738534566224	3.9132101777622865	ATR,LATS1,MYO6,POLH,TDG,UPF1
coad	REGULATION_OF_JNK_ACTIVITY	0.15462353052987834	0.5185545231184945	6.3658263305322125	MAP3K11
coad	REGULATION_OF_PROTEIN_METABOLIC_PROCESS	1.756697093091769e-05	0.000966183401200473	7.975247524752476	ARHGEF2,EIF4B,EIF4H,LATS1,MDM2,NCK2,TLR4,UPF1
coad	NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	0.6625064550653536	1.0	1.3507633128981849	PIM1,PROC
coad	VIRAL_REPRODUCTION	1.0	1.0	0.0	
coad	PROTEIN_PROCESSING	0.05676338496799788	0.31219861732398835	5.492978208232445	AKT1,MAP3K11
coad	REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION	1.0	1.0	0.0	
coad	VACUOLAR_TRANSPORT	0.09963559966956356	0.4372306900393082	10.61531279178338	ZFYVE16
coad	TRNA_METABOLIC_PROCESS	0.13667469197234178	0.49672520210212323	7.346477052359405	NSUN2
coad	GLYCOPROTEIN_METABOLIC_PROCESS	0.14741179532484588	0.5109862653067136	3.0441216034436374	LDLR,MAGT1
coad	MAINTENANCE_OF_LOCALIZATION	1.0	1.0	0.0	
coad	SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS	1.0	1.0	0.0	
coad	CATION_HOMEOSTASIS	0.48457255839499547	1.0	1.5337489834643534	ATP1A1
coad	NEUROGENESIS	0.473583431339063	1.0	1.5851540616246498	LAMB1
coad	REGULATED_SECRETORY_PATHWAY	1.0	1.0	0.0	
coad	CELL_CYCLE_ARREST_GO_0007050	1.0	1.0	0.0	
coad	DEFENSE_RESPONSE	1.0	1.0	0.6376334317510788	TCIRG1
coad	NERVOUS_SYSTEM_DEVELOPMENT	0.7333926293851967	1.0	0.4184423769507803	LAMB1
coad	REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.26260001471203936	0.7126480662415542	3.4063625450180073	LATS1
coad	ACTIVATION_OF_MAPK_ACTIVITY	0.027711832174427492	0.17861141831173968	8.367722918201917	MAP3K11,SHC1
coad	CELL_MATURATION	1.0	1.0	0.0	
coad	CELLULAR_HOMEOSTASIS	0.5999653975637192	1.0	1.1033808872386164	ATP1A1
coad	SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	1.0	1.0	0.0	
coad	CELLULAR_PROTEIN_CATABOLIC_PROCESS	0.012145194837614049	0.10891071457643034	6.759093619558736	AMFR,NPLOC4,UBE2L3
coad	ACTIVATION_OF_JNK_ACTIVITY	0.12755907059454663	0.4805307453904154	7.959383753501401	MAP3K11
coad	RESPONSE_TO_ABIOTIC_STIMULUS	0.4566626624768034	1.0	1.6690255049388176	AKT1
coad	DEFENSE_RESPONSE_TO_VIRUS	1.0	1.0	0.0	
coad	G_PROTEIN_SIGNALING_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	1.0	1.0	0.0	
coad	CELLULAR_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS	0.09013223719019868	0.41082373304924813	11.943277310924369	ATP1A1
coad	MITOCHONDRIAL_TRANSPORT	1.0	1.0	0.0	
coad	STRIATED_MUSCLE_DEVELOPMENT	1.0	1.0	0.0	
coad	OLIGOSACCHARIDE_METABOLIC_PROCESS	1.0	1.0	0.0	
coad	POSITIVE_REGULATION_OF_TRANSCRIPTION_FACTOR_ACTIVITY	0.11834801028138452	0.46377352723767457	8.683728036669214	IKBKB
coad	NUCLEOTIDE_EXCISION_REPAIR	1.0	1.0	0.0	
coad	NEGATIVE_REGULATION_OF_TRANSCRIPTION	0.016447348708388265	0.12801002532472	3.567438908283085	CTCF,IRF8,MDM2,NR1I2,ZBTB32
coad	POSITIVE_REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS	0.028776763778975863	0.18403744277252004	3.632291330970029	CTCF,FOXO3,MYO6,SMARCC1
coad	RESPONSE_TO_DNA_DAMAGE_STIMULUS	0.012695705745289197	0.11050960650354177	3.8213315217391304	ATR,MYO6,POLH,TDG,UPF1
coad	CENTROSOME_CYCLE	1.0	1.0	0.0	
coad	DEVELOPMENTAL_MATURATION	1.0	1.0	0.0	
coad	SECRETORY_PATHWAY	1.0	1.0	0.0	
coad	CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS	1.0	1.0	0.0	
coad	AMINE_CATABOLIC_PROCESS	1.0	1.0	0.0	
coad	REGULATION_OF_CHROMOSOME_ORGANIZATION_AND_BIOGENESIS	1.0	1.0	0.0	
coad	BIOGENIC_AMINE_METABOLIC_PROCESS	1.0	1.0	0.0	
coad	CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS	0.000243428252447222	0.008033132330758325	5.346666666666667	ARHGAP10,ARHGEF2,CDC42BPA,EZR,LATS1,MAP3K11,MYO6,NCK2
coad	REGULATION_OF_ACTION_POTENTIAL	1.0	1.0	0.0	
coad	RRNA_METABOLIC_PROCESS	1.0	1.0	0.0	
coad	POSITIVE_REGULATION_OF_RESPONSE_TO_STIMULUS	1.0	1.0	0.0	
coad	PROTEIN_SECRETION	1.0	1.0	0.0	
coad	INDUCTION_OF_APOPTOSIS_BY_INTRACELLULAR_SIGNALS	1.0	1.0	0.0	
coad	REGULATION_OF_NEURON_APOPTOSIS	1.0	1.0	0.0	
coad	NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	1.0	1.0	0.0	
coad	BLOOD_COAGULATION	0.25480371531217105	0.6983822761878442	3.5328353563647683	PROC
coad	VITAMIN_METABOLIC_PROCESS	1.0	1.0	0.0	
coad	TUBE_MORPHOGENESIS	1.0	1.0	0.0	
coad	MULTI_ORGANISM_PROCESS	0.5692499626268033	1.0	1.2018934155940857	CD4
coad	ACTIN_FILAMENT_BUNDLE_FORMATION	0.12755907059454663	0.4805307453904154	7.959383753501401	EZR
coad	TISSUE_REMODELING	1.0	1.0	0.0	
coad	TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	7.55862730995438e-06	0.0005668970482465784	4.669057809391766	CHD1,CTCF,FOXO3,IRF8,MDM2,MED20,MYO6,POLR2B,SMARCC1,SREBF1,SREBF2,SUPT16H,TADA2A,ZBTB32
coad	VACUOLE_ORGANIZATION_AND_BIOGENESIS	1.0	1.0	0.0	
coad	REGULATION_OF_ANGIOGENESIS	1.0	1.0	0.0	
coad	PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	1.0	1.0	0.0	
coad	CELLULAR_LIPID_METABOLIC_PROCESS	1.0	1.0	0.5379591836734694	NR1I2
coad	PROTEIN_AMINO_ACID_ADP_RIBOSYLATION	1.0	1.0	0.0	
coad	CARBOHYDRATE_METABOLIC_PROCESS	0.6300964800919016	1.0	0.0	
coad	MEIOSIS_I	1.0	1.0	0.0	
coad	POSITIVE_REGULATION_OF_PHOSPHATE_METABOLIC_PROCESS	1.0	1.0	0.0	
coad	REGULATION_OF_TRANSLATIONAL_INITIATION	0.02177456111709315	0.15223739764069363	9.625423728813558	EIF4B,EIF4H
coad	PIGMENT_METABOLIC_PROCESS	0.14569585506526347	0.509318137410349	6.821128451380552	AP3D1
coad	COENZYME_METABOLIC_PROCESS	1.0	1.0	0.0	
coad	NEGATIVE_REGULATION_OF_GROWTH	0.29298456532456413	0.7747188025409147	2.979516806722689	ING5
coad	RESPONSE_TO_STEROID_HORMONE_STIMULUS	1.0	1.0	0.0	
coad	CARBOXYLIC_ACID_TRANSPORT	1.0	1.0	0.0	
coad	APOPTOTIC_MITOCHONDRIAL_CHANGES	1.0	1.0	0.0	
coad	MITOTIC_SPINDLE_ORGANIZATION_AND_BIOGENESIS	1.0	1.0	0.0	
coad	HEMOPOIETIC_OR_LYMPHOID_ORGAN_DEVELOPMENT	0.014412458487843489	0.11657135541638115	6.316610925306578	CD4,FOXO3,MAP4K2
coad	NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY	1.0	1.0	0.0	
coad	GLYCOPROTEIN_CATABOLIC_PROCESS	1.0	1.0	0.0	
coad	REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS	8.331364447320318e-05	0.0032447653386985446	3.518018018018018	ATR,CHD1,CTCF,FOXO3,IKBKB,IRF8,MDM2,MED20,MYO6,NR1I2,POLH,SMARCC1,SREBF1,SREBF2,ZBTB32
coad	NEGATIVE_REGULATION_OF_DNA_BINDING	1.0	1.0	0.0	
coad	REGULATION_OF_KINASE_ACTIVITY	0.005402852268719881	0.06501925965898672	4.759392148585901	CD4,LATS1,MAP3K11,NCK2,SHC1
coad	NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	0.1894184252328318	0.5745227971216406	5.023883237505529	PROC
coad	INTERCELLULAR_JUNCTION_ASSEMBLY	1.0	1.0	0.0	
coad	RNA_SPLICING	0.5263000175024477	1.0	1.3575030012004803	SNRNP200
coad	DI___TRI_VALENT_INORGANIC_CATION_TRANSPORT	0.17220225187208965	0.5401781665189124	5.615916955017301	STIM2
coad	PATTERN_SPECIFICATION_PROCESS	1.0	1.0	0.0	
coad	INNATE_IMMUNE_RESPONSE	1.0	1.0	0.0	
coad	S_PHASE	1.0	1.0	0.0	
coad	REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	1.0	1.0	0.0	
coad	CELL_RECOGNITION	1.0	1.0	0.0	
coad	MITOCHONDRIAL_MEMBRANE_ORGANIZATION_AND_BIOGENESIS	1.0	1.0	0.0	
coad	GENERATION_OF_NEURONS	0.4332599326688336	1.0	1.795623909941335	LAMB1
coad	PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION	0.038853223469221876	0.23397014132925584	6.87046004842615	AMFR,MDM2
coad	SPLICEOSOME_ASSEMBLY	1.0	1.0	0.0	
coad	INTRACELLULAR_SIGNALING_CASCADE	7.739943139322763e-05	0.0032447653386985446	3.5429219306770325	AKT1,AMFR,ATR,CASP8,CDC42BPA,DOCK1,FASLG,FGFR1,LATS1,MAP3K11,MAP4K2,MAP4K3,MYO6,SHC1,STK38L
coad	JNK_CASCADE	0.007707346780618369	0.07673334706502828	8.078347578347579	MAP3K11,MAP4K2,MAP4K3
coad	NEGATIVE_REGULATION_OF_SECRETION	1.0	1.0	0.0	
coad	REGIONALIZATION	1.0	1.0	0.0	
coad	DNA_MODIFICATION	1.0	1.0	0.0	
coad	AEROBIC_RESPIRATION	1.0	1.0	0.0	
coad	SISTER_CHROMATID_SEGREGATION	0.12755907059454663	0.4805307453904154	7.959383753501401	LATS1
coad	MITOTIC_CELL_CYCLE	0.1446238373043681	0.509318137410349	2.346258077965395	CDK13,LATS1,MAP3K11
coad	DETECTION_OF_CHEMICAL_STIMULUS	1.0	1.0	0.0	
coad	ORGANELLE_LOCALIZATION	1.0	1.0	0.0	
coad	MEMBRANE_ORGANIZATION_AND_BIOGENESIS	8.122432137568624e-05	0.0032447653386985446	7.516890284518032	DOCK1,LDLR,LDLRAP1,MYO6,NPLOC4,PICALM,ZFYVE16
coad	RAS_PROTEIN_SIGNAL_TRANSDUCTION	1.0	1.0	0.0	
coad	POSITIVE_REGULATION_OF_BINDING	0.15462353052987834	0.5185545231184945	6.3658263305322125	IKBKB
coad	CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	1.0	1.0	0.0	
coad	NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_TRANSPORT	0.21457908852713095	0.623337140967898	4.337662337662338	UPF1
coad	POSITIVE_REGULATION_OF_DNA_BINDING	0.13667469197234178	0.49672520210212323	7.346477052359405	IKBKB
coad	HOMEOSTATIC_PROCESS	0.1446238373043681	0.509318137410349	2.346258077965395	AKT1,ATP1A1,FOXO3
coad	ESTABLISHMENT_OF_LOCALIZATION	0.008399627822356188	0.08152579945228065	2.3737642970410606	AKT1,AP3D1,ARCN1,DOCK1,LDLR,LDLRAP1,MYO6,PICALM,PRKCI,STIM2,TCIRG1,UPF1,ZFYVE16
coad	CHROMOSOME_SEGREGATION	0.23092100755694253	0.6524309288851973	3.9754901960784315	LATS1
coad	DNA_DAMAGE_RESPONSESIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	0.09963559966956356	0.4372306900393082	10.61531279178338	MYO6
coad	PURINE_NUCLEOTIDE_METABOLIC_PROCESS	1.0	1.0	0.0	
coad	REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	1.0	1.0	0.0	
coad	MITOTIC_SISTER_CHROMATID_SEGREGATION	1.0	1.0	0.0	
coad	LIPID_TRANSPORT	0.15462353052987834	0.5185545231184945	6.3658263305322125	LDLR
coad	REGULATION_OF_ORGANELLE_ORGANIZATION_AND_BIOGENESIS	0.0040269222514921705	0.059325193883590005	10.393772893772894	ARHGEF2,LATS1,NCK2
coad	HORMONE_SECRETION	1.0	1.0	0.0	
coad	DETECTION_OF_STIMULUS	1.0	1.0	0.0	
coad	REGULATION_OF_SECRETION	0.24692568216819874	0.685904672689441	3.6690368455074336	MYO6
coad	POSITIVE_REGULATION_OF_CELL_ADHESION	1.0	1.0	0.0	
coad	UNFOLDED_PROTEIN_RESPONSE	0.07082608953207059	0.3629287196519145	15.92717086834734	AMFR
coad	MAPKKK_CASCADE_GO_0000165	0.000971377549987003	0.021659094019980476	7.231457800511509	FGFR1,MAP3K11,MAP4K2,MAP4K3,SHC1
coad	PROTEIN_AMINO_ACID_N_LINKED_GLYCOSYLATION	0.21457908852713095	0.623337140967898	4.337662337662338	MAGT1
coad	T_CELL_PROLIFERATION	0.11834801028138452	0.46377352723767457	8.683728036669214	NCK2
coad	AMINE_BIOSYNTHETIC_PROCESS	1.0	1.0	0.0	
coad	LYSOSOMAL_TRANSPORT	0.07082608953207059	0.3629287196519145	15.92717086834734	ZFYVE16
coad	CELL_SUBSTRATE_ADHESION	1.0	1.0	0.0	
coad	DEPHOSPHORYLATION	0.4150544110086425	0.9954066543085175	1.9038655462184875	PTPN12
coad	MEMBRANE_FUSION	0.180855190004302	0.560923051705072	5.303454715219421	NPLOC4
coad	REGULATION_OF_CELL_GROWTH	1.0	1.0	0.0	
coad	ANATOMICAL_STRUCTURE_MORPHOGENESIS	0.7387057839996812	1.0	1.2264773852756685	ARHGEF2,LAMB1,PRKCI
coad	NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	0.23092100755694253	0.6524309288851973	3.9754901960784315	LATS1
coad	PROTEIN_TETRAMERIZATION	1.0	1.0	0.0	
coad	ACTIN_FILAMENT_BASED_PROCESS	0.00025464065571325907	0.008079943883209182	7.527648234510327	ARHGEF2,CDC42BPA,EZR,LATS1,MYO6,NCK2
coad	TRANSMISSION_OF_NERVE_IMPULSE	0.5553807055754716	1.0	1.2496682883679788	STRN4
coad	RHO_PROTEIN_SIGNAL_TRANSDUCTION	1.0	1.0	0.0	
coad	MAINTENANCE_OF_CELLULAR_LOCALIZATION	1.0	1.0	0.0	
coad	ONE_CARBON_COMPOUND_METABOLIC_PROCESS	0.23092100755694253	0.6524309288851973	3.9754901960784315	NSUN2
coad	RESPONSE_TO_BIOTIC_STIMULUS	0.16200069146649493	0.5288369031099964	2.86137111054895	AMFR,DNAJB2
coad	TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	1.0	1.0	0.0	
coad	METAL_ION_TRANSPORT	0.473583431339063	1.0	1.5851540616246498	STIM2
coad	TRANSCRIPTION_DNA_DEPENDENT	0.0003110424308965359	0.008734346721994815	3.2297919040986027	CHD1,CTCF,FOXO3,IRF8,MDM2,MED20,MYO6,POLR2B,SMARCC1,SREBF1,SREBF2,SUPT16H,TADA2A,ZBTB32
coad	POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	0.08936855936257691	0.41082373304924813	4.1753868828297716	FOXO3,MYO6
coad	NOTCH_SIGNALING_PATHWAY	1.0	1.0	0.0	
coad	REGULATION_OF_TRANSCRIPTION	0.0004204725981112516	0.010840309170055705	3.2833663275171494	CHD1,CTCF,FOXO3,IKBKB,IRF8,MDM2,MED20,MYO6,NR1I2,SMARCC1,SREBF1,SREBF2,ZBTB32
coad	CARBOHYDRATE_BIOSYNTHETIC_PROCESS	1.0	1.0	0.0	
coad	ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	1.0	1.0	0.0	
coad	CIRCADIAN_RHYTHM	1.0	1.0	0.0	
coad	PHOSPHOLIPASE_C_ACTIVATION	1.0	1.0	0.0	
coad	MEMBRANE_LIPID_METABOLIC_PROCESS	1.0	1.0	0.0	
coad	INTRACELLULAR_PROTEIN_TRANSPORT	0.005402852268719881	0.06501925965898672	4.759392148585901	AKT1,AP3D1,ARCN1,MYO6,ZFYVE16
coad	PHOTORECEPTOR_CELL_MAINTENANCE	1.0	1.0	0.0	
coad	REPRODUCTIVE_PROCESS	1.0	1.0	0.0	
coad	POSITIVE_REGULATION_OF_CYTOKINE_BIOSYNTHETIC_PROCESS	0.11834801028138452	0.46377352723767457	8.683728036669214	TLR4
coad	TRANSCRIPTION_INITIATION	1.0	1.0	0.0	
coad	POSITIVE_REGULATION_OF_CASPASE_ACTIVITY	1.0	1.0	0.0	
coad	REGULATION_OF_AXONOGENESIS	1.0	1.0	0.0	
coad	REGULATION_OF_DEVELOPMENTAL_PROCESS	0.26610958143005536	0.7198046055075268	1.557478542282257	FASLG,FOXO3,PIM1,PPP1R13B,PROC
coad	NITROGEN_COMPOUND_METABOLIC_PROCESS	1.0	1.0	0.9382644146767618	AKT1
coad	MEIOTIC_RECOMBINATION	1.0	1.0	0.0	
coad	UBIQUITIN_CYCLE	0.004410014392499947	0.06123595590175579	10.03448275862069	AMFR,MDM2,USP7
coad	REGULATION_OF_JAK_STAT_CASCADE	1.0	1.0	0.0	
coad	COVALENT_CHROMATIN_MODIFICATION	1.0	1.0	0.0	
coad	REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS	1.0	1.0	0.0	
coad	SYNAPTOGENESIS	1.0	1.0	0.0	
coad	EXCRETION	1.0	1.0	0.0	
coad	GLAND_DEVELOPMENT	1.0	1.0	0.0	
coad	MITOTIC_CELL_CYCLE_CHECKPOINT	1.0	1.0	0.0	
coad	LEARNING_AND_OR_MEMORY	1.0	1.0	0.0	
coad	PROTEIN_IMPORT_INTO_NUCLEUS	0.2855068769649828	0.7573735482190058	3.0759013282732446	AKT1
coad	DETECTION_OF_EXTERNAL_STIMULUS	1.0	1.0	0.0	
coad	POST_TRANSLATIONAL_PROTEIN_MODIFICATION	3.5634013194101705e-06	0.0002939806088513391	4.694727891156463	AKT1,AMFR,CDC42BPA,ERBB3,JAK3,LATS1,MAP3K11,MAP4K2,MAP4K3,MDM2,PIM1,PRKCI,PTPN12,STK38L,USP7
coad	AMINO_ACID_TRANSPORT	1.0	1.0	0.0	
coad	PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	1.0	1.0	0.0	
coad	ORGAN_MORPHOGENESIS	0.6083351852998432	1.0	1.0781130634071812	LAMB1
coad	DNA_DAMAGE_CHECKPOINT	0.1634586791430898	0.5288369031099964	5.967436974789916	ATR
coad	CHROMATIN_ASSEMBLY	1.0	1.0	0.0	
coad	NEGATIVE_REGULATION_OF_CELLULAR_METABOLIC_PROCESS	0.003415962589638494	0.055258218361799165	3.853785644051131	ARHGEF2,ATR,CTCF,IRF8,MDM2,NR1I2,ZBTB32
coad	RESPONSE_TO_DRUG	1.0	1.0	0.0	
coad	REGULATION_OF_CELL_DIFFERENTIATION	0.35007805648148166	0.8751951412037041	2.3819327731092437	FOXO3
coad	INTERFERON_GAMMA_BIOSYNTHETIC_PROCESS	1.0	1.0	0.0	
coad	INTERLEUKIN_8_PRODUCTION	0.051113777338684774	0.28686303608445535	23.894957983193276	TLR4
coad	NEGATIVE_REGULATION_OF_APOPTOSIS	0.326705125768307	0.8344635565289575	1.7362095531587056	PIM1,PROC
coad	COFACTOR_BIOSYNTHETIC_PROCESS	1.0	1.0	0.0	
coad	T_CELL_DIFFERENTIATION	0.10904052028557977	0.4566417727695599	9.552941176470588	CD4
coad	NEGATIVE_REGULATION_OF_PHOSPHORYLATION	1.0	1.0	0.0	
coad	RNA_PROCESSING	0.015556859582965345	0.12460591413540203	3.6209339774557168	HNRNPA0,HNRNPR,NSUN2,SNRNP200,UPF1
coad	NEGATIVE_REGULATION_OF_TRANSCRIPTION_FACTOR_ACTIVITY	1.0	1.0	0.0	
coad	ENERGY_RESERVE_METABOLIC_PROCESS	1.0	1.0	0.0	
coad	GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	1.0	1.0	0.0	
coad	AXONOGENESIS	1.0	1.0	0.0	
coad	POSITIVE_REGULATION_OF_ANGIOGENESIS	1.0	1.0	0.0	
coad	POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	0.059518666815037154	0.324745133194885	5.339924670433145	NCK2,TLR4
coad	MORPHOGENESIS_OF_AN_EPITHELIUM	1.0	1.0	0.0	
coad	POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	1.0	1.0	0.0	
coad	FEMALE_PREGNANCY	1.0	1.0	0.0	
coad	SKELETAL_MUSCLE_DEVELOPMENT	1.0	1.0	0.0	
coad	REGULATION_OF_CYTOKINE_BIOSYNTHETIC_PROCESS	0.17220225187208965	0.5401781665189124	5.615916955017301	TLR4
coad	REGULATION_OF_CELLULAR_PROTEIN_METABOLIC_PROCESS	8.652707569862786e-05	0.0032447653386985446	7.436264356994916	ARHGEF2,EIF4B,EIF4H,LATS1,NCK2,TLR4,UPF1
coad	TRANSLATIONAL_INITIATION	0.03421878741446095	0.21225939561601717	7.400260756192959	EIF4B,EIF4H
coad	TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER	1.0	1.0	0.0	
coad	RESPONSE_TO_UV	1.0	1.0	0.0	
coad	EPITHELIAL_TO_MESENCHYMAL_TRANSITION	1.0	1.0	0.0	
coad	PEPTIDYL_AMINO_ACID_MODIFICATION	0.07696000696794747	0.3753489504957593	4.574656981436642	AKT1,MAGT1
coad	ION_TRANSPORT	0.26880572952973236	0.7223606738176847	2.013024085637823	STIM2,TCIRG1
coad	PHOSPHOLIPID_METABOLIC_PROCESS	1.0	1.0	0.0	
coad	PROTEIN_OLIGOMERIZATION	0.038853223469221876	0.23397014132925584	6.87046004842615	AMFR,MAP3K11
coad	CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS	0.09013223719019868	0.41082373304924813	11.943277310924369	SREBF1
coad	POSITIVE_REGULATION_OF_CELLULAR_METABOLIC_PROCESS	0.005133697416300804	0.06501925965898672	4.04902667627974	CTCF,FOXO3,MYO6,NCK2,SMARCC1,TLR4
coad	PROTEIN_AUTOPROCESSING	0.023687778590924826	0.1576001398186531	9.166263115415658	AKT1,MAP3K11
coad	COFACTOR_METABOLIC_PROCESS	1.0	1.0	0.0	
coad	BIOPOLYMER_MODIFICATION	5.559368831066522e-07	5.73309910703735e-05	4.42484636394674	AKT1,AMFR,CDC42BPA,ERBB3,ING5,JAK3,LATS1,LDLR,MAGT1,MAP3K11,MAP4K2,MAP4K3,MDM2,NSUN2,PIM1,PRKCI,PTPN12,STK38L,USP7
coad	CELLULAR_PROTEIN_METABOLIC_PROCESS	2.0726519898712054e-11	6.708039054898309e-09	5.002711944346186	AKT1,AMFR,ARHGEF2,CASP8,CDC42BPA,CTSH,DNAJB2,EIF4B,EIF4H,ERBB3,FBXL6,ING5,JAK3,LATS1,LDLR,MAGT1,MAP3K11,MAP4K2,MAP4K3,MDM2,NCK2,NPLOC4,PIM1,PRKCI,PTPN12,RPS6KB2,STK38L,SUPT16H,TLR4,UBE2L3,UPF1,USP7
coad	G1_PHASE	0.11834801028138452	0.46377352723767457	8.683728036669214	MAP3K11
coad	REGULATION_OF_HYDROLASE_ACTIVITY	1.0	1.0	0.0	
coad	MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	1.0	1.0	0.0	
coad	CALCIUM_ION_TRANSPORT	0.12755907059454663	0.4805307453904154	7.959383753501401	STIM2
coad	LYMPHOCYTE_DIFFERENTIATION	0.17220225187208965	0.5401781665189124	5.615916955017301	CD4
coad	ENDOTHELIAL_CELL_PROLIFERATION	1.0	1.0	0.0	
coad	DETECTION_OF_ABIOTIC_STIMULUS	1.0	1.0	0.0	
coad	RESPONSE_TO_WOUNDING	1.0	1.0	0.8936102742983986	PROC
coad	PROTEIN_TRANSPORT	0.006529989049353427	0.06866196923043334	4.537037037037037	AKT1,AP3D1,ARCN1,MYO6,ZFYVE16
coad	ORGANIC_ACID_TRANSPORT	1.0	1.0	0.0	
coad	ESTABLISHMENT_OF_VESICLE_LOCALIZATION	1.0	1.0	0.0	
coad	SENSORY_ORGAN_DEVELOPMENT	1.0	1.0	0.0	
coad	PROTEIN_AMINO_ACID_O_LINKED_GLYCOSYLATION	0.14569585506526347	0.509318137410349	6.821128451380552	LDLR
coad	TRIACYLGLYCEROL_METABOLIC_PROCESS	1.0	1.0	0.0	
coad	SYNAPTIC_TRANSMISSION	0.5058728954688653	1.0	1.4402852049910873	STRN4
coad	SYSTEM_PROCESS	0.7495609331667049	1.0	1.1366840330983756	LDLR,MYO6,STRN4
coad	POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS	0.06102122941497096	0.32479041462807123	19.114285714285714	NCK2
coad	SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	0.15103313363451668	0.5170221379604824	2.996292372881356	CDC42BPA,DOCK1
coad	CELLULAR_MACROMOLECULE_METABOLIC_PROCESS	2.4392869290539307e-11	6.708039054898309e-09	4.968134957825679	AKT1,AMFR,ARHGEF2,CASP8,CDC42BPA,CTSH,DNAJB2,EIF4B,EIF4H,ERBB3,FBXL6,ING5,JAK3,LATS1,LDLR,MAGT1,MAP3K11,MAP4K2,MAP4K3,MDM2,NCK2,NPLOC4,PIM1,PRKCI,PTPN12,RPS6KB2,STK38L,SUPT16H,TLR4,UBE2L3,UPF1,USP7
