GeneSet	Cancer	pval	qval	NormalizedAverageAffection	SwitchingGenes	OR	sg	sng	nsg	nsng
HALLMARK_COMPLEMENT	coad	0.0994091420344	0.563318471528	0.00663878512262	ADAM9,BRPF3,C2,CASP1,CTSH,DOCK4,DOCK9,GATA3,IRF1,ITGAM,KLKB1,LCK,MAFF,PCLO,PDP1,PIM1,PLSCR1,PRDM4,PRSS3,PRSS36,RAF1,SERPINA1,TFPI2,USP16	1.36748071778	24	1559	164	14568
HALLMARK_APICAL_JUNCTION	coad	0.000109363252542	0.00557752587965	0.0109605257787	ACTN4,ADAM15,ADAM9,AMIGO2,CD276,CDH1,CDH11,COL16A1,COL9A1,CRB3,DHX16,DLG1,EPB41L2,EXOC4,ICAM1,ICAM2,ITGB1,JUP,KCNH2,LAMA3,LAMB3,LDLRAP1,MAP4K2,MAPK11,MMP2,MPP5,NEXN,NRXN2,PCDH1,SHC1,TIAL1,TJP1,TMEM8B,VASP,VCAN	2.16875764994	35	1548	152	14580
HALLMARK_ESTROGEN_RESPONSE_EARLY	coad	0.944957570145	1.0	0.00438734555757	ABAT,ABCA3,AMFR,CD44,FLNB,KDM4B,LRIG1,MICB,MYB,RARA,SEMA3B,TGM2,WFS1	0.665668437907	13	1570	181	14551
HALLMARK_PI3K_AKT_MTOR_SIGNALING	coad	0.377614809997	0.804231886468	0.00793893129771	AKT1,CAB39L,FASLG,LCK,MAPKAP1,NFKBIB,PPP2R1B,RAC1,RAF1,STAT2,VAV3	1.15127798267	11	1572	89	14643
HALLMARK_G2M_CHECKPOINT	coad	0.976349883034	1.0	0.00343319651694	CTCF,EWSR1,HNRNPU,KATNA1,NUP50,ODC1,RAD23B,SFRS2,SMARCC1,TFDP1,UPF1,WHSC1	0.594124114549	12	1571	187	14545
HALLMARK_APICAL_SURFACE	coad	0.7435954068	1.0	0.00675278919554	GATA3,SULF2,TMEM8B	0.775105485232	3	1580	36	14696
HALLMARK_XENOBIOTIC_METABOLISM	coad	0.545488242847	0.993567870901	0.00637578070784	ACOX1,ALDH9A1,ATP2A2,FBP1,FMO1,GART,HSD11B1,IRF8,JUP,LEAP2,MARCH6,NPC1,POR,PPARD,PTGR1,UPP1,VNN1	0.994967750227	17	1566	159	14573
HALLMARK_WNT_BETA_CATENIN_SIGNALING	coad	0.572320334992	1.0	0.00651647737851	CTNNB1,NCSTN,PPARD,SKP2	1.00611060712	4	1579	37	14695
HALLMARK_INFLAMMATORY_RESPONSE	coad	0.714892653419	1.0	0.00432569974555	ABI1,ATP2A2,CXCR6,GPR132,HBEGF,ICAM1,ICOSLG,IRF1,KIF1B,LCK,LDLR,LTA,PDE4B,PROK2,PTAFR,RAF1,TNFRSF1B	0.887604574741	17	1566	178	14554
HALLMARK_COAGULATION	coad	0.357677282969	0.804231886468	0.00614568508216	ADAM9,C2,CTSH,F2RL2,GSN,KLKB1,MAFF,MMP1,MMP2,PROC,RAC1,SERPINA1,TFPI2	1.15347892023	13	1570	105	14627
HALLMARK_HEDGEHOG_SIGNALING	coad	0.85550047217	1.0	0.00370453524921	NRP1,RTN1	0.581119544592	2	1581	32	14700
HALLMARK_PANCREAS_BETA_CELLS	hnsc	0.722206456571	0.801931241383	0.00498877525567	HNF1A,PAX6,SRP9	0.808800299302	3	3007	16	12971
HALLMARK_TGF_BETA_SIGNALING	hnsc	0.0605592339244	0.237578533088	0.00880801216132	BMPR1A,BMPR2,CTNNB1,FNTA,HDAC1,RHOA,SERPINE1,SMAD1,SMAD3,SMAD6,SPTBN1,TGFBR1,TGIF1,UBE2D3,WWTR1	1.70666022318	15	2995	38	12949
HALLMARK_IL2_STAT5_SIGNALING	hnsc	0.579877658272	0.720252150438	0.00764369911289	ADAM19,APLP1,ARL4A,BCL2L1,BMPR2,CD86,CDC42SE2,CSF1,DHRS3,GABARAPL1,IFNGR1,IL10RA,IL3RA,IL4R,IRF6,IRF8,MAFF,MUC1,MXD1,NDRG1,NOP2,NRP1,NT5E,ODC1,PLSCR1,POU2F1,PRAF2,PRNP,SHE,SPRED2,SWAP70,SYNGR2,SYT11,TGM2,TNFSF11,XBP1	0.976614939539	36	2974	159	12828
HALLMARK_BILE_ACID_METABOLISM	hnsc	0.290545117357	0.525861093253	0.00810273658462	ABCA6,ABCD1,ABCD3,ABCG4,ACSL5,CYP39A1,EPHX2,GNPAT,HACL1,HSD17B4,IDH1,IDH2,IDI1,LCK,NPC1,OPTN,PAOX,PEX1,PEX11A,SLC23A1	1.18330508086	20	2990	73	12914
HALLMARK_MITOTIC_SPINDLE	hnsc	0.056082506999	0.237578533088	0.00997630331754	ABL1,ARFIP2,ARHGAP5,ARHGDIA,ARHGEF2,BCR,CDC27,CDC42EP4,CDK1,CENPJ,CEP57,CNTROB,CSNK1D,CYTH2,EZR,FGD6,FLNA,FLNB,FSCN1,GSN,KIF11,KIF20B,KIF2C,KIF3B,KIF3C,KIFAP3,KNTC1,MAP1S,MAP3K11,MID1IP1,NCK1,NET1,OPHN1,PALLD,PKD2,PLEKHG2,PRC1,PREX1,RABGAP1,RASA1,RFC1,SASS6,SMC4,SPTBN1,TRIO,TUBGCP2,TUBGCP6	1.33056719144	47	2963	153	12834
HALLMARK_KRAS_SIGNALING_DN	hnsc	0.865368599167	0.88267597115	0.00531239351981	ABCG4,BMPR1B,CABC1,CAMK1D,CLSTN3,CYP39A1,EFHD1,ENTPD7,FGFR3,GPRC5C,HNF1A,KCND1,KLK8,MX1,NR4A2,NR6A1,PDCD1,PDE6B,PKP1,PTGFR,PTPRJ,SLC29A3,TGFB2,TGM1	0.801133974049	24	2986	129	12858
HALLMARK_ESTROGEN_RESPONSE_LATE	hnsc	0.593266427785	0.720252150438	0.0066616694071	ADD3,AMFR,CA12,CAV1,CHST8,CKB,DHCR7,DHRS2,DNAJC12,ELOVL5,FDFT1,FGFR3,FKBP5,FLNB,GJB3,IDH2,IMPA2,JAK2,KIF20A,KLK10,KLK11,MEST,METTL3,MICB,OPN3,PLA2G16,PLK4,PTGER3,PTPN6,RABEP1,RBBP8,SCUBE2,SERPINA1,SLC1A4,TFAP2C,XBP1	0.970435440484	36	2974	160	12827
HALLMARK_ADIPOGENESIS	hnsc	0.0593192483364	0.237578533088	0.00651658767773	ACAA2,ACADS,ACLY,ACOX1,AIFM1,AK2,ALDOA,ANGPTL4,APLP2,ARL4A,ATL2,BAZ2A,BCL2L13,CCNG2,CD151,CDKN2C,CMPK1,COQ5,COQ9,DHCR7,DHRS7,ENPP2,EPHX2,FAM73B,FAM82A2,IDH1,IDH3A,IFNGR1,MAP4K3,MCCC1,NDUFA5,PEX14,PFKL,PGM1,POR,PPM1B,PQLC3,PTGER3,PTRF,RTN3,STAT5A,STOM,TANK,TKT,UBC,UBQLN1	1.32816464238	46	2964	150	12837
HALLMARK_P53_PATHWAY	hnsc	0.360823821764	0.557636815454	0.00847156398104	ABCC5,ABHD4,APP,BAK1,BLCAP,CABC1,CASP1,CDKN2A,DDB2,DEF6,DGKA,DRAM1,EI24,EPS8L2,GM2A,HBEGF,IKBKAP,IRAK1,KLK8,LDHB,MDM2,MKNK2,MXD1,NDRG1,NOL8,PLK3,PLXNB2,POLH,PRKAB1,PTPRE,RAB40C,RAD51C,RAD9A,STOM,TAP1,TCHH,TCN2,TP53,VWA5A,XPC	1.07971380471	40	2970	160	12827
HALLMARK_HEME_METABOLISM	hnsc	0.0407937458518	0.237578533088	0.00973304415348	ADD1,ADIPOR1,ASNS,ATP6V0A1,BNIP3L,BPGM,CAST,CDC27,CTNS,CTSB,DAAM1,DCAF11,EIF2AK1,ERMAP,FBXO7,GDE1,GMPS,GYPC,HDGF,KLF3,LAMP2,MARCH8,MINPP1,MKRN1,MPP1,NNT,NUDT4,OPTN,PICALM,PIGQ,PPOX,RAP1GAP,RBM38,RBM5,RCL1,SDCBP,SLC6A9,TCEA1,TFDP2,TFRC,TNRC6B,USP15,XPO7	1.39011464417	43	2967	134	12853
HALLMARK_NOTCH_SIGNALING	hnsc	0.745968332181	0.80945499875	0.0107375592417	APH1A,CUL1,DTX2,PPARD,ST3GAL6	0.798668885191	5	3005	27	12960
HALLMARK_MTORC1_SIGNALING	hnsc	0.0005292503322	0.0239164340673	0.00994075829384	ACLY,ADD3,ALDOA,ASNS,CCT6A,CTH,CTSC,CYP51A1,DHCR7,EGLN3,ELOVL5,ENO1,ETF1,G6PD,GMPS,GPI,GTF2H1,HMGCS1,HSPA9,HSPD1,IDH1,IDI1,IFRD1,LGMN,MCM4,MTHFD2,NFKBIB,NFYC,PDK1,PFKL,PGM1,PHGDH,PIK3R3,PITPNB,PPIA,PSAT1,PSMC2,PSMD12,RDH11,SC5DL,SHMT2,SKAP2,SLC1A4,SLC37A4,SLC6A6,SQSTM1,SRD5A1,STIP1,TCEA1,TES,TFRC,TM7SF2,TOMM40,TXNRD1,UBE2D3,UCHL5,XBP1	1.73370686205	57	2953	143	12844
HALLMARK_INTERFERON_GAMMA_RESPONSE	hnsc	0.056082506999	0.237578533088	0.0096682464455	ADAR,ARL4A,BPGM,C1S,CASP1,CASP7,CD74,CD86,CFH,DDX58,DDX60,EIF2AK2,GCH1,GPR18,HERC6,HIF1A,HLA-DRB1,ICAM1,IL10RA,IL4R,IRF1,IRF8,JAK2,LGALS3BP,MTHFD2,MX1,MX2,NLRC5,OAS3,OASL,PFKP,PLA2G4A,PLSCR1,PRIC285,PTGS2,PTPN6,RIPK2,RNF213,RNF31,SERPING1,SLAMF7,SP110,STAT2,TAP1,TDRD7,TNFAIP2,TRIM26	1.33056719144	47	2963	153	12834
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	hnsc	0.840647023673	0.874959147088	0.00377212496373	ERCC2,G6PD,NDUFS2,PFKP,PRNP,SBNO2,TXNRD1	0.718448218448	7	3003	42	12945
HALLMARK_TNFA_SIGNALING_VIA_NFKB	hnsc	0.227032005146	0.445332010094	0.00664459739456	ATP2B1,BIRC2,CCRL2,CSF1,CYR61,DDX58,DRAM1,EHD1,F3,FOSL1,GCH1,GEM,HBEGF,ICAM1,IL1B,IRF1,LAMB3,MAFF,MCL1,MXD1,NFE2L2,NR4A2,PLAU,PTGS2,PTPRE,RELA,RIPK2,SDC4,SERPINE1,SMAD3,SQSTM1,STAT5A,TANK,TAP1,TGIF1,TNF,TNFAIP2,TNFAIP8,TRIB1,TRIP10,TUBB2A,ZC3H12A	1.156411489	42	2968	157	12830
HALLMARK_PEROXISOME	hnsc	0.0729443110713	0.248010657642	0.00775754552257	ABCC5,ABCD1,ABCD3,ACAA1,ACOX1,ACSL5,CDK7,CNBP,DHRS3,DLG4,ELOVL5,EPHX2,GNPAT,HMGCL,HSD17B4,IDH1,IDH2,IDI1,MSH2,PABPC1,PECI,PEX11A,PEX14,RDH11	1.46214729772	24	2986	71	12916
HALLMARK_INTERFERON_ALPHA_RESPONSE	hnsc	0.0191802349924	0.237578533088	0.0111398837152	ADAR,C1S,CASP1,CCRL2,CD74,CSF1,DDX60,EIF2AK2,HERC6,IL4R,IRF1,LGALS3BP,MX1,NUB1,OASL,PARP9,PLSCR1,PRIC285,RIPK2,RNF31,SAMD9,SP110,STAT2,TAP1,TDRD7,TRIM26,TRIM5	1.67022173268	27	2983	70	12917
HALLMARK_MYOGENESIS	hnsc	0.973477196289	0.973477196289	0.00563859521205	APP,ATP6AP1,BDKRB2,CKB,EFS,EIF4A2,GAA,GSN,HBEGF,HDAC5,IFRD1,ITGB1,ITGB5,MEF2D,MRAS,PLXNB2,PRNP,PTP4A3,PVALB,SH2B1,SIRT2,SPARC,SPDEF,ST5,SYNGR2,VIPR1,WWTR1	0.690645802404	27	2983	168	12819
HALLMARK_FATTY_ACID_METABOLISM	hnsc	0.172817327929	0.380680439891	0.00702948567066	ACAA1,ACAA2,ACADS,ACOX1,ACSL5,ACSS1,ALDOA,APEX1,BMPR1B,CPT1A,CRYZ,DLST,ELOVL5,ENO2,FASN,GABARAPL1,HADHB,HMGCL,HMGCS1,HSD17B4,HSDL2,HSPH1,IDH1,IDI1,METAP1,ODC1,PDHA1,PECI,RDH11,SDHA,SMS,SUCLA2,SUCLG2	1.22995552106	33	2977	116	12871
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	hnsc	0.0965801858655	0.289740557596	0.00803994583615	ASNS,CHAC1,CNOT2,CNOT4,CNOT6,DCTN1,EDC4,EIF4A2,EIF4A3,HERPUD1,HSPA9,IARS,MTHFD2,NFYB,NOLC1,NPM1,PAIP1,PSAT1,SDAD1,SKIV2L2,SLC1A4,SRPR,TARS,TUBB2A,WIPI1,XBP1,YWHAZ	1.37387943444	27	2983	85	12902
HALLMARK_CHOLESTEROL_HOMEOSTASIS	hnsc	0.0293170978127	0.237578533088	0.0117522736006	ACTG1,ANTXR2,ANXA5,ATF5,CTNNB1,CXCL16,CYP51A1,DHCR7,FASN,FDFT1,GNAI1,GPX8,HMGCS1,IDI1,LGMN,LSS,MVK,PLSCR1,SC5DL,TM7SF2,TP53INP1	1.71455083735	21	2989	53	12934
HALLMARK_ALLOGRAFT_REJECTION	hnsc	0.0229896178469	0.237578533088	0.00946613505855	AARS,ABCE1,AKT1,APBB1,BRCA1,CD28,CD4,CD74,CD86,CDKN2A,CSF1,CSK,DARS,EIF3D,EIF4G3,ETS1,FASLG,FGR,FLNA,GALNT1,GLMN,HCLS1,HIF1A,HLA-DMB,ICAM1,IFNGR1,IKBKB,IL1B,IL2RG,IL4R,IRF8,JAK2,LCK,LYN,MRPL3,MTIF2,NCK1,NPM1,PTPN6,RARS,RIPK2,SIT1,TAP1,TGFB2,TLR6,TNF,TRAT1	1.43486806767	47	2963	142	12845
HALLMARK_UV_RESPONSE_UP	hnsc	0.433069110092	0.609538035305	0.00755815754422	ACAA1,ALDOA,AMD1,ASNS,ATP6V1C1,BAK1,DLG4,DNAJA1,DNAJB1,EIF2C2,EIF5,ENO2,EPCAM,GCH1,GLS,HNRNPU,HSPA2,ICAM1,IRF1,LYN,PARP2,PRPF3,SIGMAR1,SQSTM1,STIP1,TAP1,TARS,TCHH,TFRC,WIZ	1.05287281061	30	2980	123	12864
HALLMARK_ANGIOGENESIS	hnsc	0.607271420957	0.720252150438	0.00955048111446	APP,FSTL1,LUM,NRP1,SLCO2A1,THBD	0.958721704394	6	3004	27	12960
HALLMARK_MYC_TARGETS_V1	hnsc	0.0266755172893	0.237578533088	0.00799763033175	ABCE1,APEX1,BUB3,CAD,CCT4,CNBP,CUL1,DEK,EIF3B,EIF3D,ETF1,GNL3,GOT2,GSPT1,HDGF,HNRNPC,HNRNPD,HNRNPU,HSP90AB1,HSPD1,IARS,IFRD1,MAD2L1,MCM4,NOLC1,NOP16,NPM1,ODC1,PABPC1,PPIA,PRPS2,PSMD3,PTGES3,RAD23B,RPL6,RPLP0,RRM1,SET,SFRS2,SRM,STARD7,SYNCRIP,TCP1,TFDP1,TRA2B,UBE2E1,VBP1,VDAC1,XRCC6	1.40672897782	49	2961	151	12836
HALLMARK_DNA_REPAIR	hnsc	0.310640371975	0.528088632358	0.00718799368088	ARL6IP1,BRP44,CANT1,CLP1,DDB2,DGCR8,ELL,ERCC2,ERCC4,ERCC8,GTF2H1,GUK1,HCLS1,MPG,NT5C3,NUDT9,POLB,POLD3,POLH,POLR3C,RAE1,RPA2,SDCBP,SFRS6,SMAD5,STX3,TAF1C,TAF6,TP53,XPC,ZNRD1	1.12526621928	31	2979	119	12868
HALLMARK_KRAS_SIGNALING_UP	hnsc	0.274546139188	0.518587151799	0.00762579409095	ACE,ADAMDEC1,AMMECR1,ANGPTL4,BPGM,CD37,CDADC1,CFH,CLEC4A,DUSP6,ETS1,GPNMB,GPR124,GYPC,HBEGF,IL10RA,IL1B,IL2RG,IL33,IRF8,JUP,KCNN4,MTMR10,NRP1,PLAT,PLAU,PRRX1,PTGS2,RELN,SCN1B,SDCCAG8,TLR8,TMEM176B,TRIB1,TSPAN7,VWA5A,WDR33,ZNF277,ZNF639	1.13102722289	39	2971	149	12838
HALLMARK_HYPOXIA	hnsc	0.133911792177	0.341475070052	0.00793650793651	ALDOA,ANGPTL4,ANXA2,BNIP3L,CA12,CASP6,CAV1,CCNG2,CYR61,ENO1,ENO2,ETS1,F3,GAA,GPC4,GPI,GYS1,HDLBP,HK1,KDM3A,KLF7,LOX,MAFF,NDRG1,NDST1,PDK1,PFKL,PFKP,PGM1,PGM2,PKP1,PTRF,SDC2,SDC4,SERPINE1,SLC37A4,SLC6A6,TES,TGM2,UGP2,WSB1,XPNPEP1	1.23604158645	42	2968	147	12840
HALLMARK_GLYCOLYSIS	hnsc	0.081950158316	0.261216129632	0.00714622465944	ALDOA,ALG1,ANGPTL4,B4GALT4,CASP6,CDK1,CHPF,CHPF2,CHST6,COG2,COPB2,CTH,DEPDC1,EGLN3,ENO1,ENO2,G6PD,GLCE,GMPPA,GNPDA1,GOT2,GPC4,GYS1,HAX1,HDLBP,IDH1,KIF20A,LHPP,MERTK,MPI,NASP,NT5E,PFKP,PGM2,PHKA2,PPIA,QSOX1,RARS,SDC2,SLC16A3,SLC25A13,SLC37A4,SPAG4,UGP2	1.2957738726	44	2966	147	12840
HALLMARK_SPERMATOGENESIS	hnsc	0.723310531444	0.801931241383	0.00601735981682	ACE,ALOX15,ARL4A,CDK1,CHFR,HSPA2,IFT88,JAM3,KIF2C,MAST2,OAZ3,PARP2,PGS1,SHE,ZC3H14	0.873956594324	15	2995	74	12913
HALLMARK_OXIDATIVE_PHOSPHORYLATION	hnsc	0.143113243625	0.347560734518	0.00562796208531	ABCB7,ACAA1,ACAA2,AIFM1,ATP1B1,ATP5D,ATP6AP1,ATP6V0C,ATP6V1C1,ATP6V1H,BDH2,CASP7,COX10,CPT1A,CYB5R3,DLST,ETFA,GOT2,GPI,HADHA,HADHB,HSPA9,IDH1,IDH2,IDH3A,LDHB,MAOB,MRPL35,MTRF1,NDUFA5,NDUFS2,NDUFV1,NNT,OPA1,PDHA1,PDHX,PDK4,PDP1,POR,SDHA,SUCLA2,TCIRG1,TIMM50,VDAC1	1.22016183412	44	2966	156	12831
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	hnsc	0.632439200789	0.733054528187	0.00609683488533	ACTA2,APLP1,BMP1,CAP2,CDH2,COL8A2,CYR61,DPYSL3,ENO2,FBLN1,FBLN2,FBLN5,FLNA,FSTL1,GEM,ITGB1,ITGB5,LOX,LUM,MATN3,MEST,MMP2,MYL9,NT5E,PCOLCE,PFN2,PLOD3,PMP22,PRRX1,PVR,QSOX1,SDC4,SERPINE1,SERPINE2,SPARC,TGM2	0.952351875766	36	2974	163	12824
HALLMARK_MYC_TARGETS_V2	hnsc	0.066055042338	0.240629082803	0.00821212616441	GNL3,HSPD1,MAP3K6,MCM4,MYBBP1A,NOLC1,NOP16,NOP2,NPM1,PLK4,PPRC1,PRMT3,RCL1,RRP12,SRM,WDR74	1.64710373127	16	2994	42	12945
SWI_SNF_COMPLEX	hnsc	0.454165594933	0.609538035305	0.00802041560335	ACTL6A,BRD7,SMARCD1	1.29467908214	3	3007	10	12977
HALLMARK_E2F_TARGETS	hnsc	0.000937899375188	0.0239164340673	0.00796208530806	AK2,ANP32E,ATAD2,BRCA1,CBX5,CDK1,CDKN2A,CDKN2C,CSE1L,DCLRE1B,DEK,DEPDC1,DNMT1,GSPT1,HMGA1,HNRNPD,ING3,KIF2C,LBR,LUC7L3,LYAR,MAD2L1,MCM3,MCM4,MLH1,MSH2,MTHFD2,MXD3,NASP,NCAPD2,NOLC1,NUP107,PAICS,PAN2,PLK4,POLD3,PSIP1,RAD51AP1,RAD51C,RBBP7,RFC1,RPA2,RQCD1,SFRS2,SHMT1,SMC4,SNRPB,SUV39H1,SYNCRIP,TCF19,TFRC,TIPIN,TP53,TRA2B,WDR90,XRCC6	1.69075829384	56	2954	144	12843
HALLMARK_IL6_JAK_STAT3_SIGNALING	hnsc	0.501504923763	0.655814131075	0.00548164220865	BAK1,CSF1,HAX1,IFNAR1,IFNGR1,IL1B,IL2RG,IL3RA,IL4R,IRF1,LTBR,OSMR,PDGFC,STAT2,TNF,TNFRSF1A	1.03051874894	16	2994	67	12920
HALLMARK_PROTEIN_SECRETION	hnsc	0.0446908095924	0.237578533088	0.00735844350212	ANP32E,AP2B1,ARF1,ARFGAP3,ATP1A1,ATP6V1H,COG2,COPB1,COPB2,CTSC,ERGIC3,ICA1,KRT18,LAMP2,NAPA,NAPG,RAB5A,SCAMP1,SCRN1,SEC24D,STX16,TOM1L1,TSPAN8,VAMP4,VPS45	1.54546542235	25	2985	70	12917
HALLMARK_UV_RESPONSE_DN	hnsc	0.542088913207	0.691163364339	0.00633557135334	ADD3,ANXA2,ATP2B1,ATP2C1,BMPR1A,CAP2,CAV1,CYR61,EFEMP1,F3,FBLN5,ICA1,LTBP1,MAP2K5,NFIB,NRP1,PEX14,PIAS3,PIK3R3,PMP22,PTGFR,PTPN21,RUNX1,SDC2,SERPINE1,SMAD3,WDR37	0.99564197117	27	2983	117	12870
HALLMARK_APOPTOSIS	hnsc	0.0396740142117	0.237578533088	0.00797888295639	ADD1,APP,BCL2L1,BNIP3L,BRCA1,CASP1,CASP2,CASP6,CASP7,CAV1,CTH,CTNNB1,CYLD,DAP,DAP3,DFFA,DNAJA1,ENO2,ETF1,FASLG,GCH1,GSN,IFNGR1,IL1B,IRF1,KRT18,LEF1,LMNA,LUM,MCL1,MMP2,PLAT,PSEN1,RELA,SC5DL,SQSTM1,TAP1,TGFB2,TNF	1.41946943705	39	2971	119	12868
HALLMARK_ANDROGEN_RESPONSE	hnsc	0.382352055578	0.573528083367	0.00955121385047	AKT1,BMPR1B,CENPN,ELOVL5,FKBP5,HERC3,HMGCS1,IDI1,MERTK,NDRG1,NGLY1,PTK2B,PTPN21,RRP12,SEC24D,SLC38A2,SMS,SPDEF,TNFAIP8,XRCC6	1.10702341137	20	2990	78	12909
HALLMARK_COMPLEMENT	hnsc	0.117780318817	0.333710903314	0.00876256444977	ANXA5,APOBEC3F,BRPF3,C1S,CASP1,CASP10,CASP7,CBLB,CFH,CTSB,CTSC,CTSH,DGKG,DUSP6,EHD1,F3,GMFB,GNAI2,GNB4,HSPA1A,IRF1,JAK2,LAMP2,LCK,LGMN,LIPA,LYN,MAFF,PDP1,PHEX,PLA2G4A,PLAT,PLSCR1,PSEN1,RNF4,SERPINA1,SERPINE1,SERPING1,SRC,USP15,XPNPEP1	1.25812115262	41	2969	141	12846
HALLMARK_APICAL_JUNCTION	hnsc	0.299019053026	0.525861093253	0.00740833125468	ACTB,ACTG1,ADAM23,ARPC2,BMP1,CALB2,CAP1,CD276,CD86,CDH3,CDH8,CNN2,COL17A1,DHX16,EVL,FSCN1,GNAI1,GNAI2,GRB7,ICAM1,ICAM2,INPPL1,ITGA3,ITGB1,JAM3,JUP,LAMB3,MMP2,MYL9,PARD6G,PIK3R3,RASA1,SIRPA,SKAP2,SRC,THBS3,TIAL1,TMEM8B,VWF	1.11587286373	39	2971	151	12836
HALLMARK_ESTROGEN_RESPONSE_EARLY	hnsc	0.447292694204	0.609538035305	0.00787068381855	ADD3,AMFR,ASB13,CA12,CALB2,CANT1,DHCR7,DHRS2,DHRS3,ELOVL5,FASN,FDFT1,FKBP5,FLNB,INPP5F,JAK2,KDM4B,KLK10,KRT18,MICB,MLPH,MREG,MUC1,MYBBP1A,OPN3,P2RY2,PEX11A,PLA2G16,RBBP8,RRP12,SEC14L2,SLC1A4,SNX24,SYT12,TFAP2C,TGM2,WWC1,XBP1	1.03817486413	38	2972	158	12829
HALLMARK_PI3K_AKT_MTOR_SIGNALING	hnsc	0.184414495757	0.380680439891	0.0108863966965	AKT1,ARF1,ARHGDIA,CDK1,ECSIT,FASLG,IL2RG,LCK,MAPKAP1,MKNK2,NCK1,NFKBIB,PAK4,PDK1,PIK3R3,RALB,RPS6KA1,RPTOR,SMAD2,SQSTM1,STAT2,TNFRSF1A,UBE2D3	1.27435554068	23	2987	78	12909
HALLMARK_G2M_CHECKPOINT	hnsc	0.18660805877	0.380680439891	0.0086018957346	ABL1,AMD1,ATF5,BUB3,CDC27,CDK1,CDKN2C,CHMP1A,CUL1,GSPT1,HIF1A,HIRA,HMGA1,HNRNPD,HNRNPU,HSPA8,KIF11,KIF20B,KIF2C,LBR,MAD2L1,MCM3,NASP,NOLC1,NUP50,ODC1,PLK4,PRC1,PRMT5,RAD23B,RPA2,SFPQ,SFRS2,SMAD3,SMC4,SUV39H1,SYNCRIP,TFDP1,TLE3,TRA2B,TRAIP,UPF1,WHSC1	1.18434413367	43	2967	157	12830
HALLMARK_APICAL_SURFACE	hnsc	0.333852262334	0.549240818678	0.00864928909953	AFAP1L2,APP,BRCA1,CD160,IL2RG,LYN,MDGA1,SULF2,TMEM8B	1.25338865539	9	3001	31	12956
HALLMARK_XENOBIOTIC_METABOLISM	hnsc	0.345356152607	0.550411368217	0.00627345697614	ABCC3,ACOX1,ACOX3,ACP2,AKR1C3,AP4B1,CASP6,CNDP2,CSAD,DHRS7,ELOVL5,FBLN1,GABARAPL1,GCH1,HACL1,IDH1,IRF8,JUP,LONP1,MARCH6,NPC1,PDK4,PGD,PINK1,POR,PPARD,PTGES3,RAP1GAP,SERPINE1,SHMT2,SLC35B1,SLC6A6,TGFB2,TMEM176B,TNFRSF1A	1.09539641944	35	2975	138	12849
HALLMARK_WNT_BETA_CATENIN_SIGNALING	hnsc	0.133816863675	0.341475070052	0.0105768119293	AXIN2,CTNNB1,CUL1,DVL2,GNAI1,HDAC11,HDAC5,LEF1,NCSTN,PPARD,TP53	1.58416138713	11	2999	30	12957
HALLMARK_INFLAMMATORY_RESPONSE	hnsc	0.827968439836	0.874959147088	0.00623134983325	ATP2B1,ATP2C1,AXL,CALCRL,CCL17,CCRL2,CSF1,EIF2AK2,F3,GCH1,HBEGF,HIF1A,HRH1,ICAM1,IFNAR1,IL10RA,IL1B,IL4R,IRF1,LCK,LYN,MXD1,OSMR,P2RY2,PSEN1,PTPRE,PVR,RELA,RIPK2,SCN1B,SERPINE1	0.844942020302	31	2979	158	12829
HALLMARK_COAGULATION	hnsc	0.162779171024	0.377351714647	0.00715248489065	BMP1,C1S,CFH,CRIP2,CTSB,CTSH,DUSP6,F3,GSN,KLF7,KLK8,LAMP2,LGMN,MAFF,MMP2,PLAT,PLAU,SERPINA1,SERPINE1,SERPING1,SIRT2,SPARC,THBD,VWF,WDR1	1.28649198373	25	2985	84	12903
HALLMARK_HEDGEHOG_SIGNALING	hnsc	0.396854078902	0.5782730864	0.00703495260664	GPR56,L1CAM,NRP1,OPHN1,RASA1,TLE1,TLE3	1.20857808858	7	3003	25	12962
HALLMARK_PANCREAS_BETA_CELLS	kich	0.93200251608	0.988500694832	0.0142679900744	PAX6,SCGN	0.445557267591	2	2596	24	13880
HALLMARK_TGF_BETA_SIGNALING	kich	0.00734141359781	0.0936030233721	0.0218040621266	BCAR3,BMPR1A,BMPR2,CDH1,ENG,FKBP1A,FNTA,HDAC1,RHOA,SMAD1,SMAD6,SMAD7,SPTBN1,TGFBR1,TJP1,UBE2D3	2.26116025928	16	2582	38	13866
HALLMARK_IL2_STAT5_SIGNALING	kich	0.242845523389	0.774070105802	0.0155379158926	BMPR2,CD44,CDC42SE2,CYFIP1,DENND5A,DHRS3,ENO3,F2RL2,FLT3LG,GLIPR2,IFNGR1,IGF1R,IL3RA,IRF8,ITIH5,MAFF,MXD1,NDRG1,NOP2,NRP1,NT5E,P2RX4,PIM1,POU2F1,SELL,SLC1A5,SLC39A8,SMPDL3A,SNX14,ST3GAL4,SWAP70,SYT11,TNFRSF18,TNFRSF1B	1.16109880064	34	2564	157	13747
